experiment,condition,id,phase,block,word_type,item,word,word_i,exposure,accuracy,selection,correct1,correct2,correct3,value,value1,value2,value3
4,switch,36,learning,pre-flush,target,16,fendle,2,2,1,obj2_1,0,1,NA,bookcase,bike,bookcase,NA
4,switch,36,learning,pre-flush,target,17,mipen,3,2,1,obj2_4,0,1,NA,dress,bat,dress,NA
4,switch,36,learning,pre-flush,target,18,dax,4,2,1,obj2_3,0,1,NA,clover,clarinet,clover,NA
4,switch,36,learning,pre-flush,target,19,yate,1,3,0,obj3_4,0,1,0,clarinet,apple,ball,clarinet
4,switch,36,learning,pre-flush,target,20,fendle,2,3,1,obj1_2,0,1,1,bookcase,bike,bookcase,bookcase
4,switch,36,learning,pre-flush,target,21,mipen,3,3,0,obj2_4,0,1,0,banana,bat,dress,banana
4,switch,36,learning,pre-flush,target,22,dax,4,3,1,obj1_4,0,1,1,clover,clarinet,clover,clover
4,switch,36,learning,flush,filler,23,glemp,5,2,0,obj4_1,0,0,NA,scissors,glove,scissors,NA
4,switch,36,learning,flush,filler,24,heek,6,2,1,obj1_1,0,1,NA,drum,broccoli,drum,NA
4,switch,36,learning,flush,filler,25,toma,7,2,1,obj1_2,0,1,NA,controller,flute,controller,NA
4,switch,36,learning,flush,filler,26,blicket,8,2,0,obj4_3,0,0,NA,racket,palm,racket,NA
4,switch,36,learning,flush,filler,27,nortle,9,2,1,obj1_4,0,1,NA,acorn,cookie,acorn,NA
4,switch,36,learning,flush,filler,28,vep,10,2,1,obj1_1,0,1,NA,mitt,pineapple,mitt,NA
4,switch,36,learning,flush,filler,29,kuabid,11,2,0,obj3_2,0,0,NA,necktie,helicopter,necktie,NA
4,switch,36,learning,flush,filler,30,wug,12,2,1,obj2_3,0,1,NA,shoe,pinecone,shoe,NA
4,switch,36,learning,flush,filler,31,smick,13,2,1,obj2_1,0,1,NA,pencil,sandwich,pencil,NA
4,switch,36,learning,flush,filler,32,channer,14,2,0,obj4_4,0,0,NA,car,phone,car,NA
4,switch,36,learning,flush,filler,33,glemp,5,3,0,obj2_3,0,0,0,desk,glove,scissors,desk
4,switch,36,learning,flush,filler,34,heek,6,3,1,obj1_1,0,1,1,drum,broccoli,drum,drum
4,switch,36,learning,flush,filler,35,toma,7,3,1,obj1_2,0,1,1,controller,flute,controller,controller
4,switch,36,learning,flush,filler,36,blicket,8,3,0,obj2_4,0,0,0,headphone,palm,racket,headphone
4,switch,36,learning,flush,filler,37,nortle,9,3,1,obj1_4,0,1,1,acorn,cookie,acorn,acorn
4,switch,36,learning,flush,filler,38,vep,10,3,0,obj4_3,0,1,0,filecabinet,pineapple,mitt,filecabinet
4,switch,36,learning,flush,filler,39,kuabid,11,3,0,obj2_4,0,0,0,racket,helicopter,necktie,racket
4,switch,36,learning,flush,filler,40,wug,12,3,1,obj1_4,0,1,1,shoe,pinecone,shoe,shoe
4,switch,36,learning,flush,filler,41,smick,13,3,1,obj1_2,0,1,1,pencil,sandwich,pencil,pencil
4,switch,36,learning,flush,filler,42,channer,14,3,1,obj1_3,0,0,1,harp,phone,car,harp
4,switch,36,learning,post-flush,target,43,zum,15,1,0,obj1_1,0,NA,NA,sock,sock,NA,NA
4,switch,36,learning,post-flush,target,44,ruftin,16,1,0,obj2_1,0,NA,NA,strawberry,strawberry,NA,NA
4,switch,36,learning,post-flush,target,45,loog,17,1,0,obj1_1,0,NA,NA,shovel,shovel,NA,NA
4,switch,36,learning,post-flush,target,46,plyder,18,1,0,obj3_1,0,NA,NA,bowlingpin,bowlingpin,NA,NA
4,switch,36,learning,post-flush,target,47,zum,15,2,1,obj2_1,0,1,NA,shuttlecock,sock,shuttlecock,NA
4,switch,36,learning,post-flush,target,48,ruftin,16,2,0,obj4_3,0,0,NA,train,strawberry,train,NA
4,switch,36,learning,post-flush,target,49,loog,17,2,1,obj1_1,0,1,NA,violin,shovel,violin,NA
4,switch,36,learning,post-flush,target,50,plyder,18,2,0,obj4_1,0,0,NA,stapler,bowlingpin,stapler,NA
4,switch,36,learning,post-flush,target,51,zum,15,3,0,obj3_4,0,1,0,bowlingpin,sock,shuttlecock,bowlingpin
4,switch,36,learning,post-flush,target,52,ruftin,16,3,0,obj3_1,0,0,0,stapler,strawberry,train,stapler
4,switch,36,learning,post-flush,target,53,loog,17,3,1,obj1_1,0,1,1,violin,shovel,violin,violin
4,switch,36,learning,post-flush,target,54,plyder,18,3,1,obj1_4,0,0,1,wrench,bowlingpin,stapler,wrench
4,switch,36,test,post-flush,target,55,zum,15,4,1,target_2,0,1,0,shuttlecock,sock,shuttlecock,bowlingpin
4,switch,36,test,post-flush,target,56,ruftin,16,4,0,foil1_2,0,0,0,strawberry,strawberry,train,stapler
4,switch,36,test,post-flush,target,57,loog,17,4,0,random4,0,1,1,clarinet,shovel,violin,violin
4,switch,36,test,post-flush,target,58,plyder,18,4,1,target_4,0,0,1,wrench,bowlingpin,stapler,wrench
4,switch,36,test,flush,filler,59,glemp,5,4,0,foil1_1,0,0,0,glove,glove,scissors,desk
4,switch,36,test,flush,filler,60,heek,6,4,1,target_1,0,1,1,drum,broccoli,drum,drum
4,switch,36,test,flush,filler,61,toma,7,4,1,target_2,0,1,1,controller,flute,controller,controller
4,switch,36,test,flush,filler,62,blicket,8,4,0,random1_3,0,0,0,clover,palm,racket,headphone
4,switch,36,test,flush,filler,63,nortle,9,4,1,target_4,0,1,1,acorn,cookie,acorn,acorn
4,switch,36,test,flush,filler,64,vep,10,4,0,foil3,0,1,0,filecabinet,pineapple,mitt,filecabinet
4,switch,36,test,flush,filler,65,kuabid,11,4,0,foil1_3,0,0,0,helicopter,helicopter,necktie,racket
4,switch,36,test,flush,filler,66,wug,12,4,1,target_4,0,1,1,shoe,pinecone,shoe,shoe
4,switch,36,test,flush,filler,67,smick,13,4,0,foil1_1,0,1,1,sandwich,sandwich,pencil,pencil
4,switch,36,test,flush,filler,68,channer,14,4,1,target_3,0,0,1,harp,phone,car,harp
4,switch,36,test,pre-flush,target,69,yate,1,4,0,foil1_2,0,1,0,apple,apple,ball,clarinet
4,switch,36,test,pre-flush,target,70,fendle,2,4,0,random5,0,1,1,violin,bike,bookcase,bookcase
4,switch,36,test,pre-flush,target,71,mipen,3,4,1,target_1,0,1,0,dress,bat,dress,banana
4,switch,36,test,pre-flush,target,72,dax,4,4,1,target_4,0,1,1,clover,clarinet,clover,clover
4,switch,36,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,switch,36,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,Memory. Also%2C when I heard repeat words%2C I tried to associate the choice I made with something I knew in real life%2C hoping that my choice would be the correct one.,NA,NA,NA
4,switch,36,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,I tried to associate the choice I made with something or someone I knew in real life%2C hoping that my choice would be the correct one.,NA,NA,NA
4,switch,36,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,This was quite enjoyable. Thank you.,NA,NA,NA
4,switch,37,learning,warm-up,filler,1,glemp,5,1,0,obj1_1,0,NA,NA,glove,glove,NA,NA
4,switch,37,learning,warm-up,filler,2,heek,6,1,0,obj4_1,0,NA,NA,rose,rose,NA,NA
4,switch,37,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,switch,37,learning,warm-up,filler,4,blicket,8,1,0,obj1_1,0,NA,NA,desk,desk,NA,NA
4,switch,37,learning,warm-up,filler,5,nortle,9,1,0,obj3_1,0,NA,NA,car,car,NA,NA
4,switch,37,learning,warm-up,filler,6,vep,10,1,0,obj1_1,0,NA,NA,pineapple,pineapple,NA,NA
4,switch,37,learning,warm-up,filler,7,kuabid,11,1,0,obj2_1,0,NA,NA,paperclip,paperclip,NA,NA
4,switch,37,learning,warm-up,filler,8,wug,12,1,0,obj3_1,0,NA,NA,pinecone,pinecone,NA,NA
4,switch,37,learning,warm-up,filler,9,smick,13,1,0,obj2_1,0,NA,NA,guitar,guitar,NA,NA
4,switch,37,learning,warm-up,filler,10,channer,14,1,0,obj3_1,0,NA,NA,screwdriver,screwdriver,NA,NA
4,switch,37,learning,pre-flush,target,11,yate,1,1,0,obj1_1,0,NA,NA,orchid,orchid,NA,NA
4,switch,37,learning,pre-flush,target,12,fendle,2,1,0,obj4_1,0,NA,NA,camera,camera,NA,NA
4,switch,37,learning,pre-flush,target,13,mipen,3,1,0,obj1_1,0,NA,NA,boat,boat,NA,NA
4,switch,37,learning,pre-flush,target,14,dax,4,1,0,obj3_1,0,NA,NA,clarinet,clarinet,NA,NA
4,switch,37,learning,pre-flush,target,15,yate,1,2,1,obj1_1,0,1,NA,apple,orchid,apple,NA
4,switch,37,learning,pre-flush,target,16,fendle,2,2,1,obj1_4,0,1,NA,bike,camera,bike,NA
4,switch,37,learning,pre-flush,target,17,mipen,3,2,1,obj2_1,0,1,NA,drill,boat,drill,NA
4,switch,37,learning,pre-flush,target,18,dax,4,2,1,obj1_3,0,1,NA,computer,clarinet,computer,NA
4,switch,37,learning,pre-flush,target,19,yate,1,3,0,obj3_3,0,1,0,banana,orchid,apple,banana
4,switch,37,learning,pre-flush,target,20,fendle,2,3,0,obj3_2,0,1,0,boat,camera,bike,boat
4,switch,37,learning,pre-flush,target,21,mipen,3,3,1,obj1_2,0,1,1,drill,boat,drill,drill
4,switch,37,learning,pre-flush,target,22,dax,4,3,1,obj1_3,0,1,1,computer,clarinet,computer,computer
4,switch,37,learning,flush,filler,23,glemp,5,2,0,obj3_2,0,0,NA,filecabinet,glove,filecabinet,NA
4,switch,37,learning,flush,filler,24,heek,6,2,1,obj1_4,0,1,NA,broccoli,rose,broccoli,NA
4,switch,37,learning,flush,filler,25,toma,7,2,1,obj2_2,0,1,NA,goggles,flute,goggles,NA
4,switch,37,learning,flush,filler,26,blicket,8,2,0,obj4_3,0,0,NA,racket,desk,racket,NA
4,switch,37,learning,flush,filler,27,nortle,9,2,1,obj2_3,0,1,NA,acorn,car,acorn,NA
4,switch,37,learning,flush,filler,28,vep,10,2,1,obj2_1,0,1,NA,notebook,pineapple,notebook,NA
4,switch,37,learning,flush,filler,29,kuabid,11,2,1,obj1_2,0,1,NA,helicopter,paperclip,helicopter,NA
4,switch,37,learning,flush,filler,30,wug,12,2,1,obj1_3,0,1,NA,plane,pinecone,plane,NA
4,switch,37,learning,flush,filler,31,smick,13,2,1,obj1_2,0,1,NA,pencil,guitar,pencil,NA
4,switch,37,learning,flush,filler,32,channer,14,2,1,obj2_3,0,1,NA,lamp,screwdriver,lamp,NA
4,switch,37,learning,flush,filler,33,glemp,5,3,0,obj3_2,0,0,0,sandwich,glove,filecabinet,sandwich
4,switch,37,learning,flush,filler,34,heek,6,3,1,obj1_4,0,1,1,broccoli,rose,broccoli,broccoli
4,switch,37,learning,flush,filler,35,toma,7,3,1,obj1_3,0,1,1,goggles,flute,goggles,goggles
4,switch,37,learning,flush,filler,36,blicket,8,3,1,obj1_2,0,0,1,saw,desk,racket,saw
4,switch,37,learning,flush,filler,37,nortle,9,3,0,obj2_4,0,1,0,drum,car,acorn,drum
4,switch,37,learning,flush,filler,38,vep,10,3,1,obj1_2,0,1,1,notebook,pineapple,notebook,notebook
4,switch,37,learning,flush,filler,39,kuabid,11,3,1,obj1_2,0,1,1,helicopter,paperclip,helicopter,helicopter
4,switch,37,learning,flush,filler,40,wug,12,3,1,obj1_3,0,1,1,plane,pinecone,plane,plane
4,switch,37,learning,flush,filler,41,smick,13,3,1,obj1_2,0,1,1,pencil,guitar,pencil,pencil
4,switch,37,learning,flush,filler,42,channer,14,3,1,obj1_4,0,1,1,lamp,screwdriver,lamp,lamp
4,switch,37,learning,post-flush,target,43,zum,15,1,0,obj4_1,0,NA,NA,sunflower,sunflower,NA,NA
4,switch,37,learning,post-flush,target,44,ruftin,16,1,0,obj4_1,0,NA,NA,ruler,ruler,NA,NA
4,switch,37,learning,post-flush,target,45,loog,17,1,0,obj4_1,0,NA,NA,stapler,stapler,NA,NA
4,switch,37,learning,post-flush,target,46,plyder,18,1,0,obj2_1,0,NA,NA,train,train,NA,NA
4,switch,37,learning,post-flush,target,47,zum,15,2,0,obj4_4,0,0,NA,printer,sunflower,printer,NA
4,switch,37,learning,post-flush,target,48,ruftin,16,2,0,obj4_2,0,0,NA,wrench,ruler,wrench,NA
4,switch,37,learning,post-flush,target,49,loog,17,2,0,obj4_4,0,0,NA,shuttlecock,stapler,shuttlecock,NA
4,switch,37,learning,post-flush,target,50,plyder,18,2,0,obj4_4,0,0,NA,sofa,train,sofa,NA
4,switch,37,learning,post-flush,target,51,zum,15,3,0,obj3_3,0,0,0,train,sunflower,printer,train
4,switch,37,learning,post-flush,target,52,ruftin,16,3,0,obj3_1,0,0,0,stapler,ruler,wrench,stapler
4,switch,37,learning,post-flush,target,53,loog,17,3,0,obj2_3,0,0,0,wrench,stapler,shuttlecock,wrench
4,switch,37,learning,post-flush,target,54,plyder,18,3,0,obj3_1,0,0,0,sunflower,train,sofa,sunflower
4,switch,37,test,post-flush,target,55,zum,15,4,0,random1_2,0,0,0,dresser,sunflower,printer,train
4,switch,37,test,post-flush,target,56,ruftin,16,4,0,random4,0,0,0,pants,ruler,wrench,stapler
4,switch,37,test,post-flush,target,57,loog,17,4,0,foil1_4,0,0,0,stapler,stapler,shuttlecock,wrench
4,switch,37,test,post-flush,target,58,plyder,18,4,0,random3,0,0,0,scissors,train,sofa,sunflower
4,switch,37,test,flush,filler,59,glemp,5,4,0,random3,0,0,0,racket,glove,filecabinet,sandwich
4,switch,37,test,flush,filler,60,heek,6,4,1,target_4,0,1,1,broccoli,rose,broccoli,broccoli
4,switch,37,test,flush,filler,61,toma,7,4,1,target_3,0,1,1,goggles,flute,goggles,goggles
4,switch,37,test,flush,filler,62,blicket,8,4,1,target_2,0,0,1,saw,desk,racket,saw
4,switch,37,test,flush,filler,63,nortle,9,4,1,target_4,0,1,0,acorn,car,acorn,drum
4,switch,37,test,flush,filler,64,vep,10,4,0,random5,0,1,1,tree,pineapple,notebook,notebook
4,switch,37,test,flush,filler,65,kuabid,11,4,1,target_2,0,1,1,helicopter,paperclip,helicopter,helicopter
4,switch,37,test,flush,filler,66,wug,12,4,0,random5,0,1,1,bookcase,pinecone,plane,plane
4,switch,37,test,flush,filler,67,smick,13,4,1,target_2,0,1,1,pencil,guitar,pencil,pencil
4,switch,37,test,flush,filler,68,channer,14,4,1,target_4,0,1,1,lamp,screwdriver,lamp,lamp
4,switch,37,test,pre-flush,target,69,yate,1,4,0,foil1_1,0,1,0,orchid,orchid,apple,banana
4,switch,37,test,pre-flush,target,70,fendle,2,4,0,random4,0,1,0,sunflower,camera,bike,boat
4,switch,37,test,pre-flush,target,71,mipen,3,4,0,random4,0,1,1,harp,boat,drill,drill
4,switch,37,test,pre-flush,target,72,dax,4,4,1,target_3,0,1,1,computer,clarinet,computer,computer
4,switch,37,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,switch,37,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,I tried to identify which photos were always shown when a word was repeated.,NA,NA,NA
4,switch,37,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,No. Just tried to remember it.,NA,NA,NA
4,switch,37,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,I feel like I'd remembered the words for computer%2C helicopter%2C and pencil but that's it. On that last page there aside from the word for computer I was just guessing. At a couple of points when you started showing nine images I'd thought I'd remembered some words only to find the picture I was looking for wasn't there. Doh! I'm not great at this. Good luck with your research! :),NA,NA,NA
4,switch,38,learning,warm-up,filler,1,glemp,5,1,0,obj4_1,0,NA,NA,eraser,eraser,NA,NA
4,switch,38,learning,warm-up,filler,2,heek,6,1,0,obj1_1,0,NA,NA,broccoli,broccoli,NA,NA
4,switch,38,learning,warm-up,filler,3,toma,7,1,0,obj1_1,0,NA,NA,bus,bus,NA,NA
4,switch,38,learning,warm-up,filler,4,blicket,8,1,0,obj3_1,0,NA,NA,saw,saw,NA,NA
4,switch,38,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,switch,38,learning,warm-up,filler,6,vep,10,1,0,obj2_1,0,NA,NA,mitt,mitt,NA,NA
4,switch,38,learning,warm-up,filler,7,kuabid,11,1,0,obj4_1,0,NA,NA,dresser,dresser,NA,NA
4,switch,38,learning,warm-up,filler,8,wug,12,1,0,obj1_1,0,NA,NA,shoe,shoe,NA,NA
4,switch,38,learning,warm-up,filler,9,smick,13,1,0,obj3_1,0,NA,NA,pencil,pencil,NA,NA
4,switch,38,learning,warm-up,filler,10,channer,14,1,0,obj3_1,0,NA,NA,screwdriver,screwdriver,NA,NA
4,switch,38,learning,pre-flush,target,11,yate,1,1,0,obj2_1,0,NA,NA,apple,apple,NA,NA
4,switch,38,learning,pre-flush,target,12,fendle,2,1,0,obj2_1,0,NA,NA,bag,bag,NA,NA
4,switch,38,learning,pre-flush,target,13,mipen,3,1,0,obj3_1,0,NA,NA,drill,drill,NA,NA
4,switch,38,learning,pre-flush,target,14,dax,4,1,0,obj2_1,0,NA,NA,banana,banana,NA,NA
4,switch,38,learning,pre-flush,target,15,yate,1,2,0,obj3_3,0,0,NA,book,apple,book,NA
4,switch,38,learning,pre-flush,target,16,fendle,2,2,0,obj4_2,0,0,NA,clover,bag,clover,NA
4,switch,38,learning,pre-flush,target,17,mipen,3,2,0,obj3_2,0,0,NA,hammer,drill,hammer,NA
4,switch,38,learning,pre-flush,target,18,dax,4,2,1,obj2_2,0,1,NA,computer,banana,computer,NA
4,switch,38,learning,pre-flush,target,19,yate,1,3,0,obj3_3,0,0,0,banana,apple,book,banana
4,switch,38,learning,pre-flush,target,20,fendle,2,3,0,obj4_3,0,0,0,hammer,bag,clover,hammer
4,switch,38,learning,pre-flush,target,21,mipen,3,3,0,obj3_3,0,0,0,bag,drill,hammer,bag
4,switch,38,learning,pre-flush,target,22,dax,4,3,0,obj4_3,0,1,0,book,banana,computer,book
4,switch,38,learning,flush,filler,23,glemp,5,2,1,obj1_4,0,1,NA,glove,eraser,glove,NA
4,switch,38,learning,flush,filler,24,heek,6,2,1,obj1_1,0,1,NA,drum,broccoli,drum,NA
4,switch,38,learning,flush,filler,25,toma,7,2,0,obj4_3,0,0,NA,phone,bus,phone,NA
4,switch,38,learning,flush,filler,26,blicket,8,2,1,obj1_3,0,1,NA,hat,saw,hat,NA
4,switch,38,learning,flush,filler,27,nortle,9,2,1,obj2_1,0,1,NA,car,acorn,car,NA
4,switch,38,learning,flush,filler,28,vep,10,2,0,obj3_4,0,0,NA,marker,mitt,marker,NA
4,switch,38,learning,flush,filler,29,kuabid,11,2,1,obj2_4,0,1,NA,paperclip,dresser,paperclip,NA
4,switch,38,learning,flush,filler,30,wug,12,2,0,obj4_3,0,0,NA,palm,shoe,palm,NA
4,switch,38,learning,flush,filler,31,smick,13,2,0,obj4_4,0,0,NA,helmet,pencil,helmet,NA
4,switch,38,learning,flush,filler,32,channer,14,2,0,obj3_2,0,0,NA,screw,screwdriver,screw,NA
4,switch,38,learning,flush,filler,33,glemp,5,3,1,obj1_4,0,1,1,glove,eraser,glove,glove
4,switch,38,learning,flush,filler,34,heek,6,3,1,obj1_1,0,1,1,drum,broccoli,drum,drum
4,switch,38,learning,flush,filler,35,toma,7,3,0,obj3_1,0,0,0,rose,bus,phone,rose
4,switch,38,learning,flush,filler,36,blicket,8,3,1,obj1_3,0,1,1,hat,saw,hat,hat
4,switch,38,learning,flush,filler,37,nortle,9,3,1,obj1_2,0,1,1,car,acorn,car,car
4,switch,38,learning,flush,filler,38,vep,10,3,0,obj3_2,0,0,0,bus,mitt,marker,bus
4,switch,38,learning,flush,filler,39,kuabid,11,3,1,obj1_1,0,1,1,paperclip,dresser,paperclip,paperclip
4,switch,38,learning,flush,filler,40,wug,12,3,0,obj3_2,0,0,0,pineapple,shoe,palm,pineapple
4,switch,38,learning,flush,filler,41,smick,13,3,0,obj2_2,0,0,0,scissors,pencil,helmet,scissors
4,switch,38,learning,flush,filler,42,channer,14,3,0,obj4_4,0,0,0,marker,screwdriver,screw,marker
4,switch,38,learning,post-flush,target,43,zum,15,1,0,obj4_1,0,NA,NA,sunflower,sunflower,NA,NA
4,switch,38,learning,post-flush,target,44,ruftin,16,1,0,obj4_1,0,NA,NA,ruler,ruler,NA,NA
4,switch,38,learning,post-flush,target,45,loog,17,1,0,obj1_1,0,NA,NA,shovel,shovel,NA,NA
4,switch,38,learning,post-flush,target,46,plyder,18,1,0,obj4_1,0,NA,NA,tree,tree,NA,NA
4,switch,38,learning,post-flush,target,47,zum,15,2,1,obj1_4,0,1,NA,sock,sunflower,sock,NA
4,switch,38,learning,post-flush,target,48,ruftin,16,2,1,obj1_4,0,1,NA,shirt,ruler,shirt,NA
4,switch,38,learning,post-flush,target,49,loog,17,2,1,obj1_1,0,1,NA,violin,shovel,violin,NA
4,switch,38,learning,post-flush,target,50,plyder,18,2,1,obj2_4,0,1,NA,train,tree,train,NA
4,switch,38,learning,post-flush,target,51,zum,15,3,1,obj1_4,0,1,1,sock,sunflower,sock,sock
4,switch,38,learning,post-flush,target,52,ruftin,16,3,0,obj2_4,0,1,0,tuba,ruler,shirt,tuba
4,switch,38,learning,post-flush,target,53,loog,17,3,0,obj3_4,0,1,0,printer,shovel,violin,printer
4,switch,38,learning,post-flush,target,54,plyder,18,3,1,obj1_1,0,1,1,train,tree,train,train
4,switch,38,test,post-flush,target,55,zum,15,4,1,target_4,0,1,1,sock,sunflower,sock,sock
4,switch,38,test,post-flush,target,56,ruftin,16,4,0,random2,0,1,0,broccoli,ruler,shirt,tuba
4,switch,38,test,post-flush,target,57,loog,17,4,0,random2,0,1,0,hat,shovel,violin,printer
4,switch,38,test,post-flush,target,58,plyder,18,4,0,random3,0,1,1,scissors,tree,train,train
4,switch,38,test,flush,filler,59,glemp,5,4,1,target_4,0,1,1,glove,eraser,glove,glove
4,switch,38,test,flush,filler,60,heek,6,4,0,random3,0,1,1,pencil,broccoli,drum,drum
4,switch,38,test,flush,filler,61,toma,7,4,0,random4,0,0,0,sofa,bus,phone,rose
4,switch,38,test,flush,filler,62,blicket,8,4,1,target_3,0,1,1,hat,saw,hat,hat
4,switch,38,test,flush,filler,63,nortle,9,4,0,foil1_1,0,1,1,acorn,acorn,car,car
4,switch,38,test,flush,filler,64,vep,10,4,0,foil1_2,0,0,0,mitt,mitt,marker,bus
4,switch,38,test,flush,filler,65,kuabid,11,4,1,target_1,0,1,1,paperclip,dresser,paperclip,paperclip
4,switch,38,test,flush,filler,66,wug,12,4,0,foil1_1,0,0,0,shoe,shoe,palm,pineapple
4,switch,38,test,flush,filler,67,smick,13,4,0,foil1_3,0,0,0,pencil,pencil,helmet,scissors
4,switch,38,test,flush,filler,68,channer,14,4,0,foil1_3,0,0,0,screwdriver,screwdriver,screw,marker
4,switch,38,test,pre-flush,target,69,yate,1,4,0,foil1_2,0,0,0,apple,apple,book,banana
4,switch,38,test,pre-flush,target,70,fendle,2,4,0,foil1_2,0,0,0,bag,bag,clover,hammer
4,switch,38,test,pre-flush,target,71,mipen,3,4,0,foil1_3,0,0,0,drill,drill,hammer,bag
4,switch,38,test,pre-flush,target,72,dax,4,4,0,foil3,0,1,0,book,banana,computer,book
4,switch,38,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,switch,38,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,I focused on syllables%2C  then looked for phonetic similarity. I don't think it worked - I should have focused more on categories,NA,NA,NA
4,switch,38,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA
4,switch,38,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,switch,39,learning,warm-up,filler,1,glemp,5,1,0,obj4_1,0,NA,NA,eraser,eraser,NA,NA
4,switch,39,learning,warm-up,filler,2,heek,6,1,0,obj1_1,0,NA,NA,broccoli,broccoli,NA,NA
4,switch,39,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,switch,39,learning,warm-up,filler,4,blicket,8,1,0,obj2_1,0,NA,NA,palm,palm,NA,NA
4,switch,39,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,switch,39,learning,warm-up,filler,6,vep,10,1,0,obj1_1,0,NA,NA,pineapple,pineapple,NA,NA
4,switch,39,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,switch,39,learning,warm-up,filler,8,wug,12,1,0,obj3_1,0,NA,NA,pinecone,pinecone,NA,NA
4,switch,39,learning,warm-up,filler,9,smick,13,1,0,obj3_1,0,NA,NA,pencil,pencil,NA,NA
4,switch,39,learning,warm-up,filler,10,channer,14,1,0,obj1_1,0,NA,NA,lamp,lamp,NA,NA
4,switch,39,learning,pre-flush,target,11,yate,1,1,0,obj1_1,0,NA,NA,orchid,orchid,NA,NA
4,switch,39,learning,pre-flush,target,12,fendle,2,1,0,obj3_1,0,NA,NA,bookcase,bookcase,NA,NA
4,switch,39,learning,pre-flush,target,13,mipen,3,1,0,obj2_1,0,NA,NA,dress,dress,NA,NA
4,switch,39,learning,pre-flush,target,14,dax,4,1,0,obj1_1,0,NA,NA,clover,clover,NA,NA
4,switch,39,learning,pre-flush,target,15,yate,1,2,1,obj1_1,0,1,NA,apple,orchid,apple,NA
4,switch,39,learning,pre-flush,target,16,fendle,2,2,0,obj3_1,0,0,NA,belt,bookcase,belt,NA
4,switch,39,learning,pre-flush,target,17,mipen,3,2,0,obj3_1,0,0,NA,hammer,dress,hammer,NA
4,switch,39,learning,pre-flush,target,18,dax,4,2,1,obj1_1,0,1,NA,banana,clover,banana,NA
4,switch,39,learning,pre-flush,target,19,yate,1,3,1,obj1_1,0,1,1,apple,orchid,apple,apple
4,switch,39,learning,pre-flush,target,20,fendle,2,3,0,obj4_1,0,0,0,hammer,bookcase,belt,hammer
4,switch,39,learning,pre-flush,target,21,mipen,3,3,0,obj2_1,0,0,0,clarinet,dress,hammer,clarinet
4,switch,39,learning,pre-flush,target,22,dax,4,3,0,obj3_1,0,1,0,ball,clover,banana,ball
4,switch,39,learning,flush,filler,23,glemp,5,2,0,obj4_1,0,0,NA,scissors,eraser,scissors,NA
4,switch,39,learning,flush,filler,24,heek,6,2,1,obj2_1,0,1,NA,pliers,broccoli,pliers,NA
4,switch,39,learning,flush,filler,25,toma,7,2,0,obj4_1,0,0,NA,harp,flute,harp,NA
4,switch,39,learning,flush,filler,26,blicket,8,2,0,obj3_1,0,0,NA,indoor,palm,indoor,NA
4,switch,39,learning,flush,filler,27,nortle,9,2,1,obj2_1,0,1,NA,car,acorn,car,NA
4,switch,39,learning,flush,filler,28,vep,10,2,0,obj3_4,0,0,NA,marker,pineapple,marker,NA
4,switch,39,learning,flush,filler,29,kuabid,11,2,0,obj4_1,0,0,NA,rose,helicopter,rose,NA
4,switch,39,learning,flush,filler,30,wug,12,2,0,obj4_2,0,0,NA,desk,pinecone,desk,NA
