experiment,id,condition,phase,item,exposure,word,word_type,target_referent,selected_object,target_selected,selection,input
2,63682,Recall,learning,18,3,kuabid,target,NA,bed,0,NA,NA
2,63682,Recall,learning,19,1,blicket,filler,NA,phone,0,foil1,NA
2,63682,Recall,learning,20,3,dax,target,NA,bookcase,0,NA,NA
2,63682,Recall,learning,21,2,plyder,filler,NA,scissors,0,foil2,NA
2,63682,Recall,learning,22,2,heek,filler,NA,racket,0,foil2,NA
2,63682,Recall,learning,23,2,toma,filler,NA,lamp,0,foil2,NA
2,63682,Recall,learning,24,3,smick,target,NA,bat,0,NA,NA
2,63682,Recall,learning,25,2,ruftin,filler,NA,plane,1,target,NA
2,63682,Recall,learning,26,3,channer,target,NA,clarinet,0,NA,NA
2,63682,Recall,learning,27,2,nortle,filler,NA,bike,0,foil2,NA
2,63682,Recall,learning,28,2,blicket,filler,NA,screwdriver,1,target,NA
2,63682,Recall,test,29,test,kuabid,target,NA,bed,1,target,NA
2,63682,Recall,test,30,test,dax,target,NA,bookcase,1,target,NA
2,63682,Recall,test,31,test,smick,target,NA,bat,1,target,NA
2,63682,Recall,test,32,test,channer,target,NA,clarinet,1,target,NA
2,63682,Recall,test,33,test,yate,one-shot,NA,helmet,1,target,NA
2,63682,Recall,test,34,test,fendle,one-shot,NA,pliers,1,target,NA
2,63682,Recall,test,35,test,mipen,one-shot,NA,flute,1,target,NA
2,63682,Recall,test,36,test,zum,one-shot,NA,drum,0,foil3,NA
2,63682,Recall,test,37,test,plyder,filler,NA,scissors,0,foil2,NA
2,63682,Recall,test,38,test,heek,filler,NA,mitt,0,foil1,NA
2,63682,Recall,test,39,test,toma,filler,NA,paperclip,0,foil1,NA
2,63682,Recall,test,40,test,ruftin,filler,NA,pinecone,0,foil1,NA
2,63682,Recall,test,41,test,nortle,filler,NA,bike,0,foil2,NA
2,63682,Recall,test,42,test,blicket,filler,NA,screwdriver,1,target,NA
2,63682,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,63682,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,63682,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,I tried to connect the abstract words to the items based on its function%2C or if it sounds similar to something else.
2,63682,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No I did not write down the words or do anything but try to remember the words and pictures.
2,63682,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,12823,Recall,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,12823,Recall,learning,2,1,heek,filler,NA,mitt,0,foil1,NA
2,12823,Recall,learning,3,1,kuabid,target,NA,bed,1,target,NA
2,12823,Recall,learning,4,1,yate,one-shot,NA,chair,1,target,NA
2,12823,Recall,learning,5,2,kuabid,target,NA,bed,0,NA,NA
2,12823,Recall,learning,6,1,dax,target,NA,bike,1,target,NA
2,12823,Recall,learning,7,1,fendle,one-shot,NA,pliers,1,target,NA
2,12823,Recall,learning,8,2,dax,target,NA,headphone,0,NA,NA
2,12823,Recall,learning,9,1,smick,target,NA,hammer,1,target,NA
2,12823,Recall,learning,10,1,mipen,one-shot,NA,controller,1,target,NA
2,12823,Recall,learning,11,2,smick,target,NA,hammer,0,NA,NA
2,12823,Recall,learning,12,1,channer,target,NA,clarinet,1,target,NA
2,12823,Recall,learning,13,1,zum,one-shot,NA,palm,1,target,NA
2,12823,Recall,learning,14,2,channer,target,NA,clarinet,0,NA,NA
2,12823,Recall,learning,15,1,toma,filler,NA,pants,0,foil1,NA
2,12823,Recall,learning,16,1,ruftin,filler,NA,racket,0,foil1,NA
2,12823,Recall,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,12823,Recall,learning,18,3,kuabid,target,NA,bed,0,NA,NA
2,12823,Recall,learning,19,1,blicket,filler,NA,screwdriver,0,foil1,NA
2,12823,Recall,learning,20,3,dax,target,NA,dresser,0,NA,NA
2,12823,Recall,learning,21,2,plyder,filler,NA,plane,0,foil2,NA
2,12823,Recall,learning,22,2,heek,filler,NA,shoe,0,foil2,NA
2,12823,Recall,learning,23,2,toma,filler,NA,phone,0,foil2,NA
2,12823,Recall,learning,24,3,smick,target,NA,hammer,0,NA,NA
2,12823,Recall,learning,25,2,ruftin,filler,NA,orchid,0,foil2,NA
2,12823,Recall,learning,26,3,channer,target,NA,lamp,0,NA,NA
2,12823,Recall,learning,27,2,nortle,filler,NA,pencil,1,target,NA
2,12823,Recall,learning,28,2,blicket,filler,NA,clover,0,foil2,NA
2,12823,Recall,test,29,test,kuabid,target,NA,bed,1,target,NA
2,12823,Recall,test,30,test,dax,target,NA,bike,1,target,NA
2,12823,Recall,test,31,test,smick,target,NA,hammer,1,target,NA
2,12823,Recall,test,32,test,channer,target,NA,clarinet,1,target,NA
2,12823,Recall,test,33,test,yate,one-shot,NA,chair,1,target,NA
2,12823,Recall,test,34,test,fendle,one-shot,NA,headphone,0,foil3,NA
2,12823,Recall,test,35,test,mipen,one-shot,NA,controller,1,target,NA
2,12823,Recall,test,36,test,zum,one-shot,NA,saw,0,foil1,NA
2,12823,Recall,test,37,test,plyder,filler,NA,plane,0,foil2,NA
2,12823,Recall,test,38,test,heek,filler,NA,shoe,0,foil2,NA
2,12823,Recall,test,39,test,toma,filler,NA,pants,0,foil1,NA
2,12823,Recall,test,40,test,ruftin,filler,NA,pinecone,1,target,NA
2,12823,Recall,test,41,test,nortle,filler,NA,keyboard,0,foil1,NA
2,12823,Recall,test,42,test,blicket,filler,NA,phone,0,foil1,NA
2,12823,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,yes
2,12823,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,12823,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,process of elimination%2C rhyme%2C suffixes
2,12823,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,nothing beyond remembering the words and pictures
2,12823,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,no
2,60672,Recall,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,60672,Recall,learning,2,1,heek,filler,NA,pineapple,0,foil1,NA
2,60672,Recall,learning,3,1,kuabid,target,NA,ball,1,target,NA
2,60672,Recall,learning,4,1,yate,one-shot,NA,eraser,1,target,NA
2,60672,Recall,learning,5,2,kuabid,target,NA,0,0,NA,NA
2,60672,Recall,learning,6,1,dax,target,NA,bookcase,1,target,NA
2,60672,Recall,learning,7,1,fendle,one-shot,NA,pliers,1,target,NA
2,60672,Recall,learning,8,2,dax,target,NA,0,0,NA,NA
2,60672,Recall,learning,9,1,smick,target,NA,hammer,1,target,NA
2,60672,Recall,learning,10,1,mipen,one-shot,NA,flute,1,target,NA
2,60672,Recall,learning,11,2,smick,target,NA,0,0,NA,NA
2,60672,Recall,learning,12,1,channer,target,NA,clarinet,1,target,NA
2,60672,Recall,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,60672,Recall,learning,14,2,channer,target,NA,0,0,NA,NA
2,60672,Recall,learning,15,1,toma,filler,NA,dresser,0,foil1,NA
2,60672,Recall,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,60672,Recall,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,60672,Recall,learning,18,3,kuabid,target,NA,0,0,NA,NA
2,60672,Recall,learning,19,1,blicket,filler,NA,screwdriver,0,foil1,NA
2,60672,Recall,learning,20,3,dax,target,NA,0,0,NA,NA
2,60672,Recall,learning,21,2,plyder,filler,NA,paperclip,0,foil2,NA
2,60672,Recall,learning,22,2,heek,filler,NA,mitt,1,target,NA
2,60672,Recall,learning,23,2,toma,filler,NA,headphone,0,foil2,NA
2,60672,Recall,learning,24,3,smick,target,NA,0,0,NA,NA
2,60672,Recall,learning,25,2,ruftin,filler,NA,plane,1,target,NA
2,60672,Recall,learning,26,3,channer,target,NA,0,0,NA,NA
2,60672,Recall,learning,27,2,nortle,filler,NA,skateboard,0,foil2,NA
2,60672,Recall,learning,28,2,blicket,filler,NA,racket,0,foil2,NA
2,60672,Recall,test,29,test,kuabid,target,NA,bed,0,foil1,NA
2,60672,Recall,test,30,test,dax,target,NA,bookcase,1,target,NA
2,60672,Recall,test,31,test,smick,target,NA,hammer,1,target,NA
2,60672,Recall,test,32,test,channer,target,NA,clarinet,1,target,NA
2,60672,Recall,test,33,test,yate,one-shot,NA,eraser,1,target,NA
2,60672,Recall,test,34,test,fendle,one-shot,NA,pliers,1,target,NA
2,60672,Recall,test,35,test,mipen,one-shot,NA,flute,1,target,NA
2,60672,Recall,test,36,test,zum,one-shot,NA,saw,1,target,NA
2,60672,Recall,test,37,test,plyder,filler,NA,screwdriver,0,foil3,NA
2,60672,Recall,test,38,test,heek,filler,NA,pineapple,0,foil1,NA
2,60672,Recall,test,39,test,toma,filler,NA,skateboard,0,foil1,NA
2,60672,Recall,test,40,test,ruftin,filler,NA,pinecone,0,foil1,NA
2,60672,Recall,test,41,test,nortle,filler,NA,skateboard,0,foil2,NA
2,60672,Recall,test,42,test,blicket,filler,NA,guitar,0,foil3,NA
2,60672,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,60672,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,60672,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,i tried associating the sounds with shapes
2,60672,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,no
2,60672,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,68975,Confirm,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,68975,Confirm,learning,2,1,heek,filler,NA,mitt,0,foil1,NA
2,68975,Confirm,learning,3,1,kuabid,target,NA,ball,1,target,NA
2,68975,Confirm,learning,4,1,yate,one-shot,NA,chair,1,target,NA
2,68975,Confirm,learning,5,2,kuabid,target,NA,ball,1,target,NA
2,68975,Confirm,learning,6,1,dax,target,NA,bookcase,1,target,NA
2,68975,Confirm,learning,7,1,fendle,one-shot,NA,broccoli,1,target,NA
2,68975,Confirm,learning,8,2,dax,target,NA,bookcase,1,target,NA
2,68975,Confirm,learning,9,1,smick,target,NA,hammer,1,target,NA
2,68975,Confirm,learning,10,1,mipen,one-shot,NA,bus,1,target,NA
2,68975,Confirm,learning,11,2,smick,target,NA,hammer,1,target,NA
2,68975,Confirm,learning,12,1,channer,target,NA,clarinet,1,target,NA
2,68975,Confirm,learning,13,1,zum,one-shot,NA,palm,1,target,NA
2,68975,Confirm,learning,14,2,channer,target,NA,clarinet,1,target,NA
2,68975,Confirm,learning,15,1,toma,filler,NA,pants,0,foil1,NA
2,68975,Confirm,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,68975,Confirm,learning,17,1,nortle,filler,NA,keyboard,0,foil1,NA
2,68975,Confirm,learning,18,3,kuabid,target,NA,ball,1,target,NA
2,68975,Confirm,learning,19,1,blicket,filler,NA,screwdriver,0,foil1,NA
2,68975,Confirm,learning,20,3,dax,target,NA,bookcase,1,target,NA
2,68975,Confirm,learning,21,2,plyder,filler,NA,scissors,0,foil2,NA
2,68975,Confirm,learning,22,2,heek,filler,NA,flute,0,foil2,NA
2,68975,Confirm,learning,23,2,toma,filler,NA,phone,0,foil2,NA
2,68975,Confirm,learning,24,3,smick,target,NA,hammer,1,target,NA
2,68975,Confirm,learning,25,2,ruftin,filler,NA,plane,1,target,NA
2,68975,Confirm,learning,26,3,channer,target,NA,clarinet,1,target,NA
2,68975,Confirm,learning,27,2,nortle,filler,NA,phone,0,foil2,NA
2,68975,Confirm,learning,28,2,blicket,filler,NA,eraser,0,foil2,NA
2,68975,Confirm,test,29,test,kuabid,target,NA,ball,1,target,NA
2,68975,Confirm,test,30,test,dax,target,NA,bookcase,1,target,NA
2,68975,Confirm,test,31,test,smick,target,NA,hammer,1,target,NA
2,68975,Confirm,test,32,test,channer,target,NA,clarinet,1,target,NA
2,68975,Confirm,test,33,test,yate,one-shot,NA,glove,0,foil1,NA
2,68975,Confirm,test,34,test,fendle,one-shot,NA,pencil,0,foil2,NA
2,68975,Confirm,test,35,test,mipen,one-shot,NA,bus,1,target,NA
2,68975,Confirm,test,36,test,zum,one-shot,NA,hat,0,foil1,NA
2,68975,Confirm,test,37,test,plyder,filler,NA,screwdriver,0,foil3,NA
2,68975,Confirm,test,38,test,heek,filler,NA,mitt,0,foil1,NA
2,68975,Confirm,test,39,test,toma,filler,NA,phone,0,foil2,NA
2,68975,Confirm,test,40,test,ruftin,filler,NA,shoe,0,foil1,NA
2,68975,Confirm,test,41,test,nortle,filler,NA,keyboard,0,foil1,NA
2,68975,Confirm,test,42,test,blicket,filler,NA,lamp,0,foil1,NA
2,68975,Confirm,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,yes
2,68975,Confirm,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,68975,Confirm,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,Remembering my thought process for word-image association
2,68975,Confirm,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No
2,68975,Confirm,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,43471,Recall,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,43471,Recall,learning,2,1,heek,filler,NA,notebook,0,foil1,NA
2,43471,Recall,learning,3,1,kuabid,target,NA,orchid,1,target,NA
2,43471,Recall,learning,4,1,yate,one-shot,NA,helmet,1,target,NA
2,43471,Recall,learning,5,2,kuabid,target,NA,orchid,0,NA,NA
2,43471,Recall,learning,6,1,dax,target,NA,bookcase,1,target,NA
2,43471,Recall,learning,7,1,fendle,one-shot,NA,rose,1,target,NA
2,43471,Recall,learning,8,2,dax,target,NA,bookcase,0,NA,NA
2,43471,Recall,learning,9,1,smick,target,NA,dress,1,target,NA
2,43471,Recall,learning,10,1,mipen,one-shot,NA,flute,1,target,NA
2,43471,Recall,learning,11,2,smick,target,NA,dress,0,NA,NA
2,43471,Recall,learning,12,1,channer,target,NA,banana,1,target,NA
2,43471,Recall,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,43471,Recall,learning,14,2,channer,target,NA,banana,0,NA,NA
2,43471,Recall,learning,15,1,toma,filler,NA,pants,0,foil1,NA
2,43471,Recall,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,43471,Recall,learning,17,1,nortle,filler,NA,pencil,0,foil1,NA
2,43471,Recall,learning,18,3,kuabid,target,NA,orchid,0,NA,NA
2,43471,Recall,learning,19,1,blicket,filler,NA,harp,0,foil1,NA
2,43471,Recall,learning,20,3,dax,target,NA,dresser,0,NA,NA
2,43471,Recall,learning,21,2,plyder,filler,NA,skateboard,0,foil2,NA
2,43471,Recall,learning,22,2,heek,filler,NA,controller,0,foil2,NA
2,43471,Recall,learning,23,2,toma,filler,NA,screwdriver,0,foil2,NA
2,43471,Recall,learning,24,3,smick,target,NA,dress,0,NA,NA
2,43471,Recall,learning,25,2,ruftin,filler,NA,sandwich,0,foil2,NA
2,43471,Recall,learning,26,3,channer,target,NA,banana,0,NA,NA
2,43471,Recall,learning,27,2,nortle,filler,NA,screwdriver,0,foil2,NA
2,43471,Recall,learning,28,2,blicket,filler,NA,mouse,0,foil2,NA
2,43471,Recall,test,29,test,kuabid,target,NA,orchid,1,target,NA
2,43471,Recall,test,30,test,dax,target,NA,bookcase,1,target,NA
2,43471,Recall,test,31,test,smick,target,NA,dress,1,target,NA
2,43471,Recall,test,32,test,channer,target,NA,banana,1,target,NA
2,43471,Recall,test,33,test,yate,one-shot,NA,mitt,0,foil2,NA
2,43471,Recall,test,34,test,fendle,one-shot,NA,rose,1,target,NA
2,43471,Recall,test,35,test,mipen,one-shot,NA,flute,1,target,NA
2,43471,Recall,test,36,test,zum,one-shot,NA,screwdriver,0,foil2,NA
2,43471,Recall,test,37,test,plyder,filler,NA,harp,0,foil3,NA
2,43471,Recall,test,38,test,heek,filler,NA,controller,0,foil2,NA
2,43471,Recall,test,39,test,toma,filler,NA,helmet,0,foil3,NA
2,43471,Recall,test,40,test,ruftin,filler,NA,shoe,0,foil1,NA
2,43471,Recall,test,41,test,nortle,filler,NA,guitar,0,foil1,NA
2,43471,Recall,test,42,test,blicket,filler,NA,mouse,0,foil2,NA
2,43471,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,yes
2,43471,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,43471,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,Associating sounds of the words and equating them to the objects in one way or another. For example%2C a rose has petals and so the word which sounded similar to petals%2C I equated to rose. I also thought about using the words for the objects in context and if it would make sense to refer to the object with that word.
2,43471,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No.
2,43471,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,68252,Recall,learning,1,1,plyder,filler,NA,headphone,0,foil1,NA
2,68252,Recall,learning,2,1,heek,filler,NA,notebook,0,foil1,NA
2,68252,Recall,learning,3,1,kuabid,target,NA,bed,1,target,NA
2,68252,Recall,learning,4,1,yate,one-shot,NA,eraser,1,target,NA
2,68252,Recall,learning,5,2,kuabid,target,NA,0,0,NA,NA
2,68252,Recall,learning,6,1,dax,target,NA,bookcase,1,target,NA
2,68252,Recall,learning,7,1,fendle,one-shot,NA,rose,1,target,NA
2,68252,Recall,learning,8,2,dax,target,NA,0,0,NA,NA
2,68252,Recall,learning,9,1,smick,target,NA,hammer,1,target,NA
2,68252,Recall,learning,10,1,mipen,one-shot,NA,flute,1,target,NA
2,68252,Recall,learning,11,2,smick,target,NA,0,0,NA,NA
2,68252,Recall,learning,12,1,channer,target,NA,clarinet,1,target,NA
2,68252,Recall,learning,13,1,zum,one-shot,NA,hat,1,target,NA
2,68252,Recall,learning,14,2,channer,target,NA,0,0,NA,NA
2,68252,Recall,learning,15,1,toma,filler,NA,skateboard,0,foil1,NA
2,68252,Recall,learning,16,1,ruftin,filler,NA,plane,0,foil1,NA
2,68252,Recall,learning,17,1,nortle,filler,NA,pencil,0,foil1,NA
2,68252,Recall,learning,18,3,kuabid,target,NA,0,0,NA,NA
2,68252,Recall,learning,19,1,blicket,filler,NA,screwdriver,0,foil1,NA
2,68252,Recall,learning,20,3,dax,target,NA,0,0,NA,NA
2,68252,Recall,learning,21,2,plyder,filler,NA,car,1,target,NA
2,68252,Recall,learning,22,2,heek,filler,NA,scissors,1,target,NA
2,68252,Recall,learning,23,2,toma,filler,NA,phone,0,foil2,NA
2,68252,Recall,learning,24,3,smick,target,NA,0,0,NA,NA
2,68252,Recall,learning,25,2,ruftin,filler,NA,orchid,0,foil2,NA
2,68252,Recall,learning,26,3,channer,target,NA,0,0,NA,NA
2,68252,Recall,learning,27,2,nortle,filler,NA,paperclip,0,foil2,NA
2,68252,Recall,learning,28,2,blicket,filler,NA,harp,1,target,NA
2,68252,Recall,test,29,test,kuabid,target,NA,bed,1,target,NA
2,68252,Recall,test,30,test,dax,target,NA,flute,0,foil3,NA
2,68252,Recall,test,31,test,smick,target,NA,hammer,1,target,NA
2,68252,Recall,test,32,test,channer,target,NA,car,0,foil3,NA
2,68252,Recall,test,33,test,yate,one-shot,NA,eraser,1,target,NA
2,68252,Recall,test,34,test,fendle,one-shot,NA,pliers,0,foil1,NA
2,68252,Recall,test,35,test,mipen,one-shot,NA,flute,1,target,NA
2,68252,Recall,test,36,test,zum,one-shot,NA,saw,0,foil1,NA
2,68252,Recall,test,37,test,plyder,filler,NA,screwdriver,0,foil3,NA
2,68252,Recall,test,38,test,heek,filler,NA,notebook,0,foil1,NA
2,68252,Recall,test,39,test,toma,filler,NA,plane,0,foil3,NA
2,68252,Recall,test,40,test,ruftin,filler,NA,plane,0,foil1,NA
2,68252,Recall,test,41,test,nortle,filler,NA,paperclip,0,foil2,NA
2,68252,Recall,test,42,test,blicket,filler,NA,hammer,0,foil3,NA
2,68252,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,68252,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,68252,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,associating the sounds with the objects and their English name
2,68252,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No
2,68252,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,No
2,45256,Recall,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,45256,Recall,learning,2,1,heek,filler,NA,mitt,0,foil1,NA
2,45256,Recall,learning,3,1,kuabid,target,NA,orchid,1,target,NA
2,45256,Recall,learning,4,1,yate,one-shot,NA,eraser,1,target,NA
2,45256,Recall,learning,5,2,kuabid,target,NA,0,0,NA,NA
2,45256,Recall,learning,6,1,dax,target,NA,camera,1,target,NA
2,45256,Recall,learning,7,1,fendle,one-shot,NA,pliers,1,target,NA
2,45256,Recall,learning,8,2,dax,target,NA,0,0,NA,NA
2,45256,Recall,learning,9,1,smick,target,NA,hammer,1,target,NA
2,45256,Recall,learning,10,1,mipen,one-shot,NA,bus,1,target,NA
2,45256,Recall,learning,11,2,smick,target,NA,0,0,NA,NA
2,45256,Recall,learning,12,1,channer,target,NA,clarinet,1,target,NA
2,45256,Recall,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,45256,Recall,learning,14,2,channer,target,NA,0,0,NA,NA
2,45256,Recall,learning,15,1,toma,filler,NA,pants,0,foil1,NA
2,45256,Recall,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,45256,Recall,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,45256,Recall,learning,18,3,kuabid,target,NA,0,0,NA,NA
2,45256,Recall,learning,19,1,blicket,filler,NA,harp,0,foil1,NA
2,45256,Recall,learning,20,3,dax,target,NA,0,0,NA,NA
2,45256,Recall,learning,21,2,plyder,filler,NA,scissors,0,foil2,NA
2,45256,Recall,learning,22,2,heek,filler,NA,racket,0,foil2,NA
2,45256,Recall,learning,23,2,toma,filler,NA,screwdriver,0,foil2,NA
2,45256,Recall,learning,24,3,smick,target,NA,0,0,NA,NA
2,45256,Recall,learning,25,2,ruftin,filler,NA,plane,1,target,NA
2,45256,Recall,learning,26,3,channer,target,NA,0,0,NA,NA
2,45256,Recall,learning,27,2,nortle,filler,NA,pencil,1,target,NA
2,45256,Recall,learning,28,2,blicket,filler,NA,clover,0,foil2,NA
2,45256,Recall,test,29,test,kuabid,target,NA,pineapple,0,foil3,NA
2,45256,Recall,test,30,test,dax,target,NA,bookcase,0,foil1,NA
2,45256,Recall,test,31,test,smick,target,NA,hammer,1,target,NA
2,45256,Recall,test,32,test,channer,target,NA,mouse,0,foil1,NA
2,45256,Recall,test,33,test,yate,one-shot,NA,glove,0,foil1,NA
2,45256,Recall,test,34,test,fendle,one-shot,NA,pliers,1,target,NA
2,45256,Recall,test,35,test,mipen,one-shot,NA,goggles,0,foil1,NA
2,45256,Recall,test,36,test,zum,one-shot,NA,saw,1,target,NA
2,45256,Recall,test,37,test,plyder,filler,NA,harp,0,foil3,NA
2,45256,Recall,test,38,test,heek,filler,NA,mitt,0,foil1,NA
2,45256,Recall,test,39,test,toma,filler,NA,pants,0,foil1,NA
2,45256,Recall,test,40,test,ruftin,filler,NA,pinecone,0,foil1,NA
2,45256,Recall,test,41,test,nortle,filler,NA,pencil,1,target,NA
2,45256,Recall,test,42,test,blicket,filler,NA,hammer,0,foil3,NA
2,45256,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,45256,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,45256,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,Try to remember the name of the word to relate to the picture  Ex: Did they sound similar?
2,45256,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No
2,45256,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,54007,Recall,learning,1,1,plyder,filler,NA,headphone,0,foil1,NA
2,54007,Recall,learning,2,1,heek,filler,NA,scissors,0,foil1,NA
2,54007,Recall,learning,3,1,kuabid,target,NA,bed,1,target,NA
2,54007,Recall,learning,4,1,yate,one-shot,NA,eraser,1,target,NA
2,54007,Recall,learning,5,2,kuabid,target,NA,0,0,NA,NA
2,54007,Recall,learning,6,1,dax,target,NA,bike,1,target,NA
2,54007,Recall,learning,7,1,fendle,one-shot,NA,drum,1,target,NA
2,54007,Recall,learning,8,2,dax,target,NA,0,0,NA,NA
2,54007,Recall,learning,9,1,smick,target,NA,hammer,1,target,NA
2,54007,Recall,learning,10,1,mipen,one-shot,NA,bus,1,target,NA
