experiment,id,condition,phase,item,exposure,word,word_type,selected_object,target_selected,input
3,78,Conflict-first,test,56,test,zum,target,banana,1,target_2
3,78,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,78,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,78,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,i was confused.  i tried to associate the same types of items with a certain word
3,78,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,no
3,78,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,no
3,79,Confirm-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,79,Confirm-first,learning,2,1,heek,filler,rose,0,obj4_1
3,79,Confirm-first,learning,3,1,toma,filler,bus,0,obj1_1
3,79,Confirm-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,79,Confirm-first,learning,5,1,nortle,filler,cookie,0,obj4_1
3,79,Confirm-first,learning,6,1,vep,filler,scissors,0,obj4_1
3,79,Confirm-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,79,Confirm-first,learning,8,1,dax,filler,plane,0,obj4_1
3,79,Confirm-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,79,Confirm-first,learning,10,1,channer,filler,screwdriver,0,obj3_1
3,79,Confirm-first,learning,11,1,yate,target,apple,1,obj2_1
3,79,Confirm-first,learning,12,1,fendle,target,bag,1,obj2_1
3,79,Confirm-first,learning,13,1,mipen,target,boat,1,obj1_1
3,79,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,79,Confirm-first,learning,15,2,yate,target,controller,0,obj4_1
3,79,Confirm-first,learning,16,2,fendle,target,bag,1,obj1_2
3,79,Confirm-first,learning,17,2,mipen,target,paperclip,0,obj2_4
3,79,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,79,Confirm-first,learning,19,1,yate,target,sunflower,0,obj4_1
3,79,Confirm-first,learning,20,1,fendle,target,printer,0,obj3_1
3,79,Confirm-first,learning,21,1,mipen,target,stapler,0,obj4_1
3,79,Confirm-first,learning,22,1,zum,target,train,0,obj2_1
3,79,Confirm-first,learning,23,2,glemp,filler,tuba,0,obj2_1
3,79,Confirm-first,learning,24,2,heek,filler,shovel,0,obj4_4
3,79,Confirm-first,learning,25,2,toma,filler,sofa,0,obj2_1
3,79,Confirm-first,learning,26,2,ruftin,filler,tree,0,obj4_4
3,79,Confirm-first,learning,27,2,nortle,filler,acorn,1,obj1_4
3,79,Confirm-first,learning,28,2,vep,filler,pineapple,1,obj1_4
3,79,Confirm-first,learning,29,2,kuabid,filler,pants,1,obj1_4
3,79,Confirm-first,learning,30,2,dax,filler,printer,0,obj2_4
3,79,Confirm-first,learning,31,2,smick,filler,car,0,obj4_1
3,79,Confirm-first,learning,32,2,channer,filler,dress,0,obj4_4
3,79,Confirm-first,learning,33,3,glemp,filler,orchid,0,obj4_4
3,79,Confirm-first,learning,34,3,heek,filler,sunflower,0,obj4_4
3,79,Confirm-first,learning,35,3,toma,filler,controller,1,obj1_2
3,79,Confirm-first,learning,36,3,ruftin,filler,palm,1,obj1_1
3,79,Confirm-first,learning,37,3,nortle,filler,acorn,1,obj1_4
3,79,Confirm-first,learning,38,3,vep,filler,flute,0,obj2_4
3,79,Confirm-first,learning,39,3,kuabid,filler,shovel,0,obj2_1
3,79,Confirm-first,learning,40,3,dax,filler,bookcase,0,obj4_1
3,79,Confirm-first,learning,41,3,smick,filler,dress,0,obj2_4
3,79,Confirm-first,learning,42,3,channer,filler,train,0,obj4_2
3,79,Confirm-first,test,43,test,glemp,filler,camera,0,foil3_2_2
3,79,Confirm-first,test,44,test,heek,filler,ball,0,foil3_1_2
3,79,Confirm-first,test,45,test,toma,filler,bus,0,foil1_3_2
3,79,Confirm-first,test,46,test,ruftin,filler,palm,1,target_1
3,79,Confirm-first,test,47,test,nortle,filler,cookie,0,foil1_1_4
3,79,Confirm-first,test,48,test,vep,filler,mitt,0,foil1_2_4
3,79,Confirm-first,test,49,test,kuabid,filler,pants,1,target_4
3,79,Confirm-first,test,50,test,dax,filler,camera,0,foil3_3_2
3,79,Confirm-first,test,51,test,smick,filler,glove,0,foil3_3_2
3,79,Confirm-first,test,52,test,channer,filler,train,0,foil3_3_2
3,79,Confirm-first,test,53,test,yate,target,sunflower,0,foil3_1_4
3,79,Confirm-first,test,54,test,fendle,target,saw,0,foil2_1_1
3,79,Confirm-first,test,55,test,mipen,target,pinecone,0,foil2_2_1
3,79,Confirm-first,test,56,test,zum,target,wrench,0,foil3_4_2
3,79,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,79,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,79,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,Tried to use elimination when grouping categories in each singular event%2C and also through the study.
3,79,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,79,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,NA
3,80,Confirm-first,learning,1,1,glemp,filler,eraser,0,obj4_1
3,80,Confirm-first,learning,2,1,heek,filler,pliers,0,obj3_1
3,80,Confirm-first,learning,3,1,toma,filler,flute,0,obj2_1
3,80,Confirm-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,80,Confirm-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,80,Confirm-first,learning,6,1,vep,filler,mitt,0,obj2_1
3,80,Confirm-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,80,Confirm-first,learning,8,1,dax,filler,racket,0,obj2_1
3,80,Confirm-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,80,Confirm-first,learning,10,1,channer,filler,screwdriver,0,obj3_1
3,80,Confirm-first,learning,11,1,yate,target,apple,1,obj2_1
3,80,Confirm-first,learning,12,1,fendle,target,bag,1,obj2_1
3,80,Confirm-first,learning,13,1,mipen,target,hammer,1,obj3_1
3,80,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,80,Confirm-first,learning,15,2,yate,target,chair,0,obj2_4
3,80,Confirm-first,learning,16,2,fendle,target,car,1,obj3_1
3,80,Confirm-first,learning,17,2,mipen,target,hammer,1,obj1_3
3,80,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,80,Confirm-first,learning,19,1,yate,target,sunflower,0,obj4_1
3,80,Confirm-first,learning,20,1,fendle,target,shirt,0,obj1_1
3,80,Confirm-first,learning,21,1,mipen,target,shovel,0,obj1_1
3,80,Confirm-first,learning,22,1,zum,target,wrench,0,obj1_1
3,80,Confirm-first,learning,23,2,glemp,filler,glove,1,obj1_4
3,80,Confirm-first,learning,24,2,heek,filler,rose,1,obj1_3
3,80,Confirm-first,learning,25,2,toma,filler,harp,1,obj3_1
3,80,Confirm-first,learning,26,2,ruftin,filler,desk,1,obj1_4
3,80,Confirm-first,learning,27,2,nortle,filler,headphone,1,obj1_1
3,80,Confirm-first,learning,28,2,vep,filler,shirt,0,obj4_3
3,80,Confirm-first,learning,29,2,kuabid,filler,pants,1,obj1_4
3,80,Confirm-first,learning,30,2,dax,filler,bowlingpin,0,obj4_4
3,80,Confirm-first,learning,31,2,smick,filler,glove,1,obj3_3
3,80,Confirm-first,learning,32,2,channer,filler,mouse,0,obj2_3
3,80,Confirm-first,learning,33,3,glemp,filler,apple,0,obj4_1
3,80,Confirm-first,learning,34,3,heek,filler,ball,0,obj2_2
3,80,Confirm-first,learning,35,3,toma,filler,boat,0,obj2_4
3,80,Confirm-first,learning,36,3,ruftin,filler,bed,0,obj2_1
3,80,Confirm-first,learning,37,3,nortle,filler,banana,0,obj3_4
3,80,Confirm-first,learning,38,3,vep,filler,flute,0,obj2_4
3,80,Confirm-first,learning,39,3,kuabid,filler,pants,1,obj1_4
3,80,Confirm-first,learning,40,3,dax,filler,bike,0,obj4_3
3,80,Confirm-first,learning,41,3,smick,filler,saw,0,obj3_4
3,80,Confirm-first,learning,42,3,channer,filler,tree,0,obj4_4
3,80,Confirm-first,test,43,test,glemp,filler,glove,1,target_4
3,80,Confirm-first,test,44,test,heek,filler,pliers,0,foil1_1_3
3,80,Confirm-first,test,45,test,toma,filler,sunflower,0,foil2_3_4
3,80,Confirm-first,test,46,test,ruftin,filler,desk,1,target_4
3,80,Confirm-first,test,47,test,nortle,filler,skateboard,0,foil2_1_4
3,80,Confirm-first,test,48,test,vep,filler,scissors,1,target_3
3,80,Confirm-first,test,49,test,kuabid,filler,pants,1,target_4
3,80,Confirm-first,test,50,test,dax,filler,stapler,0,foil2_2_1
3,80,Confirm-first,test,51,test,smick,filler,car,0,foil2_3_1
3,80,Confirm-first,test,52,test,channer,filler,mitt,0,foil3_2_3
3,80,Confirm-first,test,53,test,yate,target,tuba,0,foil3_3_4
3,80,Confirm-first,test,54,test,fendle,target,bike,0,foil1_3_2
3,80,Confirm-first,test,55,test,mipen,target,hammer,1,target_3
3,80,Confirm-first,test,56,test,zum,target,train,0,foil3_2_1
3,80,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,80,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,80,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,80,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,Guess and check
3,80,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,NA
3,81,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,81,Conflict-first,learning,2,1,heek,filler,pliers,0,obj3_1
3,81,Conflict-first,learning,3,1,toma,filler,bus,0,obj1_1
3,81,Conflict-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,81,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,81,Conflict-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,81,Conflict-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,81,Conflict-first,learning,8,1,dax,filler,plane,0,obj4_1
3,81,Conflict-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,81,Conflict-first,learning,10,1,channer,filler,screwdriver,0,obj3_1
3,81,Conflict-first,learning,11,1,yate,target,shuttlecock,0,obj3_1
3,81,Conflict-first,learning,12,1,fendle,target,ruler,0,obj4_1
3,81,Conflict-first,learning,13,1,mipen,target,violin,0,obj2_1
3,81,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,81,Conflict-first,learning,15,1,yate,target,apple,1,obj2_1
3,81,Conflict-first,learning,16,1,fendle,target,bag,1,obj2_1
3,81,Conflict-first,learning,17,1,mipen,target,hammer,1,obj3_1
3,81,Conflict-first,learning,18,1,zum,target,banana,1,obj2_1
3,81,Conflict-first,learning,19,2,yate,target,apple,1,obj1_2
3,81,Conflict-first,learning,20,2,fendle,target,bag,1,obj1_2
3,81,Conflict-first,learning,21,2,mipen,target,paperclip,0,obj2_4
3,81,Conflict-first,learning,22,2,zum,target,drum,0,obj4_3
3,81,Conflict-first,learning,23,2,glemp,filler,chair,1,obj1_1
3,81,Conflict-first,learning,24,2,heek,filler,shovel,0,obj4_4
3,81,Conflict-first,learning,25,2,toma,filler,sofa,0,obj2_1
3,81,Conflict-first,learning,26,2,ruftin,filler,hat,1,obj1_3
3,81,Conflict-first,learning,27,2,nortle,filler,headphone,1,obj1_1
3,81,Conflict-first,learning,28,2,vep,filler,shuttlecock,1,obj3_1
3,81,Conflict-first,learning,29,2,kuabid,filler,pants,1,obj1_4
3,81,Conflict-first,learning,30,2,dax,filler,printer,0,obj2_4
3,81,Conflict-first,learning,31,2,smick,filler,glove,1,obj3_3
3,81,Conflict-first,learning,32,2,channer,filler,mouse,0,obj2_3
3,81,Conflict-first,learning,33,3,glemp,filler,chair,1,obj1_1
3,81,Conflict-first,learning,34,3,heek,filler,ball,0,obj2_2
3,81,Conflict-first,learning,35,3,toma,filler,dress,0,obj2_1
3,81,Conflict-first,learning,36,3,ruftin,filler,bed,0,obj2_1
3,81,Conflict-first,learning,37,3,nortle,filler,headphone,1,obj1_1
3,81,Conflict-first,learning,38,3,vep,filler,banana,0,obj4_4
3,81,Conflict-first,learning,39,3,kuabid,filler,shovel,0,obj2_1
3,81,Conflict-first,learning,40,3,dax,filler,mouse,0,obj2_1
3,81,Conflict-first,learning,41,3,smick,filler,boat,0,obj2_3
3,81,Conflict-first,learning,42,3,channer,filler,scissors,0,obj3_1
3,81,Conflict-first,test,43,test,glemp,filler,glove,0,foil1_1_1
3,81,Conflict-first,test,44,test,heek,filler,pliers,0,foil1_3_4
3,81,Conflict-first,test,45,test,toma,filler,bus,0,foil1_3_2
3,81,Conflict-first,test,46,test,ruftin,filler,hat,1,target_3
3,81,Conflict-first,test,47,test,nortle,filler,plane,0,foil2_3_1
3,81,Conflict-first,test,48,test,vep,filler,bag,0,foil3_4_2
3,81,Conflict-first,test,49,test,kuabid,filler,pants,1,target_4
3,81,Conflict-first,test,50,test,dax,filler,printer,0,foil2_1_4
3,81,Conflict-first,test,51,test,smick,filler,racket,0,foil4_1
3,81,Conflict-first,test,52,test,channer,filler,phone,0,foil1_2_4
3,81,Conflict-first,test,53,test,yate,target,shuttlecock,0,foil3_1_3
3,81,Conflict-first,test,54,test,fendle,target,ruler,0,foil3_1_4
3,81,Conflict-first,test,55,test,mipen,target,boat,0,foil1_2_3
3,81,Conflict-first,test,56,test,zum,target,banana,1,target_2
3,81,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,81,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,81,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,tried to hear any associations at all
3,81,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,no
3,81,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,none - interesting
3,82,Conflict-first,learning,1,1,glemp,filler,chair,0,obj2_1
3,82,Conflict-first,learning,2,1,heek,filler,rose,0,obj4_1
3,82,Conflict-first,learning,3,1,toma,filler,bus,0,obj1_1
3,82,Conflict-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,82,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,82,Conflict-first,learning,6,1,vep,filler,pineapple,0,obj1_1
3,82,Conflict-first,learning,7,1,kuabid,filler,skateboard,0,obj3_1
3,82,Conflict-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,82,Conflict-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,82,Conflict-first,learning,10,1,channer,filler,phone,0,obj2_1
3,82,Conflict-first,learning,11,1,yate,target,tuba,0,obj2_1
3,82,Conflict-first,learning,12,1,fendle,target,strawberry,0,obj2_1
3,82,Conflict-first,learning,13,1,mipen,target,violin,0,obj2_1
3,82,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,82,Conflict-first,learning,15,1,yate,target,bed,1,obj3_1
3,82,Conflict-first,learning,16,1,fendle,target,bike,1,obj1_1
3,82,Conflict-first,learning,17,1,mipen,target,hammer,1,obj3_1
3,82,Conflict-first,learning,18,1,zum,target,banana,1,obj2_1
3,82,Conflict-first,learning,19,2,yate,target,bed,1,obj1_3
3,82,Conflict-first,learning,20,2,fendle,target,car,1,obj3_1
3,82,Conflict-first,learning,21,2,mipen,target,hammer,1,obj1_3
3,82,Conflict-first,learning,22,2,zum,target,glove,1,obj3_2
3,82,Conflict-first,learning,23,2,glemp,filler,shuttlecock,0,obj2_2
3,82,Conflict-first,learning,24,2,heek,filler,broccoli,1,obj1_4
3,82,Conflict-first,learning,25,2,toma,filler,harp,1,obj3_1
3,82,Conflict-first,learning,26,2,ruftin,filler,wrench,0,obj4_1
3,82,Conflict-first,learning,27,2,nortle,filler,plane,0,obj4_1
3,82,Conflict-first,learning,28,2,vep,filler,train,0,obj2_1
3,82,Conflict-first,learning,29,2,kuabid,filler,shuttlecock,0,obj4_4
3,82,Conflict-first,learning,30,2,dax,filler,racket,1,obj1_1
3,82,Conflict-first,learning,31,2,smick,filler,camera,0,obj2_3
3,82,Conflict-first,learning,32,2,channer,filler,clarinet,0,obj2_2
3,82,Conflict-first,learning,33,3,glemp,filler,bed,0,obj4_2
3,82,Conflict-first,learning,34,3,heek,filler,broccoli,1,obj1_4
3,82,Conflict-first,learning,35,3,toma,filler,flute,1,obj1_1
3,82,Conflict-first,learning,36,3,ruftin,filler,plane,0,obj4_1
3,82,Conflict-first,learning,37,3,nortle,filler,banana,0,obj3_4
3,82,Conflict-first,learning,38,3,vep,filler,bus,0,obj2_3
3,82,Conflict-first,learning,39,3,kuabid,filler,apple,0,obj3_3
3,82,Conflict-first,learning,40,3,dax,filler,boat,0,obj3_2
3,82,Conflict-first,learning,41,3,smick,filler,sandwich,1,obj1_4
3,82,Conflict-first,learning,42,3,channer,filler,harp,1,obj1_3
3,82,Conflict-first,test,43,test,glemp,filler,saw,0,foil2_2_4
3,82,Conflict-first,test,44,test,heek,filler,broccoli,1,target_4
3,82,Conflict-first,test,45,test,toma,filler,flute,1,target_1
3,82,Conflict-first,test,46,test,ruftin,filler,saw,0,foil1_3_4
3,82,Conflict-first,test,47,test,nortle,filler,headphone,0,foil1_1_2
3,82,Conflict-first,test,48,test,vep,filler,harp,0,foil4_3
3,82,Conflict-first,test,49,test,kuabid,filler,skateboard,0,foil1_3_4
3,82,Conflict-first,test,50,test,dax,filler,bus,0,foil3_4_1
3,82,Conflict-first,test,51,test,smick,filler,sandwich,1,target_4
3,82,Conflict-first,test,52,test,channer,filler,screwdriver,0,foil1_1_3
3,82,Conflict-first,test,53,test,yate,target,orchid,0,foil1_2_3
3,82,Conflict-first,test,54,test,fendle,target,bike,1,target_1
3,82,Conflict-first,test,55,test,mipen,target,guitar,0,foil2_3_4
3,82,Conflict-first,test,56,test,zum,target,train,0,foil3_1_2
3,82,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,Select an answer
3,82,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,82,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,Memorize the sound and pictures and eliminate pictures that stopped showing up for said sounds.
3,82,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,82,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,No
3,83,Confirm-first,learning,1,1,glemp,filler,chair,0,obj2_1
3,83,Confirm-first,learning,2,1,heek,filler,pliers,0,obj3_1
3,83,Confirm-first,learning,3,1,toma,filler,bus,0,obj1_1
3,83,Confirm-first,learning,4,1,ruftin,filler,palm,0,obj2_1
3,83,Confirm-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,83,Confirm-first,learning,6,1,vep,filler,mitt,0,obj2_1
3,83,Confirm-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,83,Confirm-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,83,Confirm-first,learning,9,1,smick,filler,keyboard,0,obj4_1
3,83,Confirm-first,learning,10,1,channer,filler,screwdriver,0,obj3_1
3,83,Confirm-first,learning,11,1,yate,target,apple,1,obj2_1
3,83,Confirm-first,learning,12,1,fendle,target,bag,1,obj2_1
3,83,Confirm-first,learning,13,1,mipen,target,bat,1,obj4_1
3,83,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,83,Confirm-first,learning,15,2,yate,target,apple,1,obj1_2
3,83,Confirm-first,learning,16,2,fendle,target,bag,1,obj1_2
3,83,Confirm-first,learning,17,2,mipen,target,bat,1,obj1_4
3,83,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,83,Confirm-first,learning,19,1,yate,target,sock,0,obj1_1
3,83,Confirm-first,learning,20,1,fendle,target,ruler,0,obj4_1
3,83,Confirm-first,learning,21,1,mipen,target,stapler,0,obj4_1
3,83,Confirm-first,learning,22,1,zum,target,train,0,obj2_1
3,83,Confirm-first,learning,23,2,glemp,filler,helmet,1,obj1_2
3,83,Confirm-first,learning,24,2,heek,filler,train,1,obj3_4
3,83,Confirm-first,learning,25,2,toma,filler,sofa,0,obj2_1
3,83,Confirm-first,learning,26,2,ruftin,filler,strawberry,0,obj2_2
3,83,Confirm-first,learning,27,2,nortle,filler,dresser,0,obj2_1
3,83,Confirm-first,learning,28,2,vep,filler,bowlingpin,0,obj2_2
3,83,Confirm-first,learning,29,2,kuabid,filler,pants,1,obj1_4
3,83,Confirm-first,learning,30,2,dax,filler,racket,1,obj1_1
3,83,Confirm-first,learning,31,2,smick,filler,glove,1,obj3_3
3,83,Confirm-first,learning,32,2,channer,filler,mouse,0,obj2_3
3,83,Confirm-first,learning,33,3,glemp,filler,bed,0,obj4_2
3,83,Confirm-first,learning,34,3,heek,filler,plane,0,obj3_2
3,83,Confirm-first,learning,35,3,toma,filler,hammer,0,obj2_2
3,83,Confirm-first,learning,36,3,ruftin,filler,hat,1,obj1_3
3,83,Confirm-first,learning,37,3,nortle,filler,bookcase,0,obj4_4
3,83,Confirm-first,learning,38,3,vep,filler,scissors,1,obj1_3
3,83,Confirm-first,learning,39,3,kuabid,filler,pants,1,obj1_4
3,83,Confirm-first,learning,40,3,dax,filler,clarinet,0,obj2_4
3,83,Confirm-first,learning,41,3,smick,filler,palm,0,obj3_3
3,83,Confirm-first,learning,42,3,channer,filler,scissors,0,obj3_1
3,83,Confirm-first,test,43,test,glemp,filler,bed,0,foil3_3_2
3,83,Confirm-first,test,44,test,heek,filler,pliers,0,foil1_1_3
3,83,Confirm-first,test,45,test,toma,filler,controller,1,target_2
3,83,Confirm-first,test,46,test,ruftin,filler,hat,1,target_3
3,83,Confirm-first,test,47,test,nortle,filler,headphone,0,foil1_1_2
3,83,Confirm-first,test,48,test,vep,filler,shuttlecock,0,foil2_2_1
3,83,Confirm-first,test,49,test,kuabid,filler,pants,1,target_4
3,83,Confirm-first,test,50,test,dax,filler,racket,1,target_1
3,83,Confirm-first,test,51,test,smick,filler,eraser,0,foil2_2_2
3,83,Confirm-first,test,52,test,channer,filler,mouse,0,foil2_1_3
3,83,Confirm-first,test,53,test,yate,target,apple,1,target_2
3,83,Confirm-first,test,54,test,fendle,target,ruler,0,foil3_1_4
3,83,Confirm-first,test,55,test,mipen,target,boat,0,foil1_1_4
3,83,Confirm-first,test,56,test,zum,target,clarinet,1,target_3
3,83,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,83,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,83,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,Onomatopoeia
3,83,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,83,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,No
3,84,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,84,Conflict-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,84,Conflict-first,learning,3,1,toma,filler,controller,0,obj3_1
3,84,Conflict-first,learning,4,1,ruftin,filler,palm,0,obj2_1
3,84,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,84,Conflict-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,84,Conflict-first,learning,7,1,kuabid,filler,pants,0,obj1_1
3,84,Conflict-first,learning,8,1,dax,filler,plane,0,obj4_1
3,84,Conflict-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,84,Conflict-first,learning,10,1,channer,filler,lamp,0,obj1_1
3,84,Conflict-first,learning,11,1,yate,target,sunflower,0,obj4_1
3,84,Conflict-first,learning,12,1,fendle,target,ruler,0,obj4_1
3,84,Conflict-first,learning,13,1,mipen,target,sofa,0,obj3_1
3,84,Conflict-first,learning,14,1,zum,target,tree,0,obj4_1
