Results.reception.time,id,condition,phase,PennElementName,item,exposure,word,word_type,target_selection,target_typed,target_typed_edited,target_superordinate_typed,target_superordinate_selected,selected_object,Value,edited_value,typed_matches_guess_exactly,superordinate_selection,superordinate,typed_matches_guess_super,target_selected,selection,Comments
1705772308,9482,Confirm,learning,learning_selector,14,2,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,mouse,obj1_4,NA,NA,super-electronic,NA,0,1,target,obj4_3;obj1_4;obj2_3;obj3_1
1705772308,9482,Confirm,learning,input,14,2,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,mouse,computer mouse,mouse,1,super-electronic,super-electronic,1,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,15,1,toma,Foil,pants,foil,foil,other,super-furniture,dresser,obj4_1,NA,NA,super-furniture,NA,0,0,foil1,obj4_1;obj3_1;obj2_1;obj1_1
1705772308,9482,Confirm,learning,input,15,1,toma,Foil,pants,foil,foil,other,super-furniture,dresser,storage unit,bookcase,0,super-furniture,super-furniture,0,0,foil1,NULL
1705772308,9482,Confirm,learning,learning_selector,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,obj3_1,NA,NA,super-plant,NA,0,0,foil1,obj1_1;obj2_1;obj3_1;obj4_1
1705772308,9482,Confirm,learning,input,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,pinecone,pinecone,1,super-plant,super-plant,1,0,foil1,NULL
1705772308,9482,Confirm,learning,learning_selector,17,1,nortle,Foil,sandwich,foil,foil,other,super-electronic,keyboard,obj4_1,NA,NA,super-electronic,NA,0,0,foil1,obj3_1;obj2_1;obj1_1;obj4_1
1705772308,9482,Confirm,learning,input,17,1,nortle,Foil,sandwich,foil,foil,other,super-electronic,keyboard,keyboard,keyboard,1,super-electronic,super-electronic,1,0,foil1,NULL
1705772308,9482,Confirm,learning,learning_selector,18,3,kuabid,Target,orchid,decoration,other,other,super-plant,hammer,obj3_1,NA,NA,super-tool,NA,0,0,foil3,obj3_1;obj1_1;obj2_3;obj4_4
1705772308,9482,Confirm,learning,input,18,3,kuabid,Target,orchid,decoration,other,other,super-plant,hammer,tool,super-tool,0,super-tool,super-tool,2,0,foil3,NULL
1705772308,9482,Confirm,learning,learning_selector,19,1,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,obj1_1,NA,NA,super-furniture,NA,0,0,foil1,obj4_1;obj2_1;obj1_1;obj3_1
1705772308,9482,Confirm,learning,input,19,1,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,lamp,lamp,1,super-furniture,super-furniture,1,0,foil1,NULL
1705772308,9482,Confirm,learning,learning_selector,20,3,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,acorn,obj4_3,NA,NA,super-plant,NA,0,0,foil3,obj3_4;obj2_1;obj4_3;obj1_3
1705772308,9482,Confirm,learning,input,20,3,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,acorn,acorn,acorn,1,super-plant,super-plant,1,0,foil3,NULL
1705772308,9482,Confirm,learning,learning_selector,21,2,plyder,Foil,cookie,foil,foil,other,super-vehicle,cookie,obj1_3,NA,NA,super-food,NA,0,1,target,obj4_4;obj1_3;obj2_3;obj3_2
1705772308,9482,Confirm,learning,input,21,2,plyder,Foil,cookie,foil,foil,other,super-vehicle,cookie,cookie,cookie,1,super-food,super-food,1,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,22,2,heek,Foil,notebook,foil,foil,other,super-sports,controller,obj2_2,NA,NA,super-electronic,NA,0,0,foil2,obj2_2;obj4_4;obj1_2;obj3_3
1705772308,9482,Confirm,learning,input,22,2,heek,Foil,notebook,foil,foil,other,super-sports,controller,gaming controller,controller,1,super-electronic,super-electronic,1,0,foil2,NULL
1705772308,9482,Confirm,learning,learning_selector,23,2,toma,Foil,pants,foil,foil,other,super-furniture,harp,obj3_1,NA,NA,super-instrument,NA,0,0,foil2,obj2_4;obj1_4;obj3_1;obj4_3
1705772308,9482,Confirm,learning,input,23,2,toma,Foil,pants,foil,foil,other,super-furniture,harp,musical instrument,super-instrument,0,super-instrument,super-instrument,2,0,foil2,NULL
1705772308,9482,Confirm,learning,learning_selector,24,3,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,pencil,obj3_4,NA,NA,super-stationery,NA,0,0,foil3,obj4_2;obj2_3;obj3_4;obj1_1
1705772308,9482,Confirm,learning,input,24,3,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,pencil,writing utenstil,pencil,1,super-stationery,super-stationery,1,0,foil3,NULL
1705772308,9482,Confirm,learning,learning_selector,25,2,ruftin,Foil,plane,foil,foil,other,super-plant,plane,obj1_3,NA,NA,super-vehicle,NA,0,1,target,obj3_1;obj1_3;obj4_1;obj2_4
1705772308,9482,Confirm,learning,input,25,2,ruftin,Foil,plane,foil,foil,other,super-plant,plane,vehicle,super-vehicle,0,super-vehicle,super-vehicle,2,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,26,3,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,shoe,obj3_3,NA,NA,super-clothes,NA,0,0,foil3,obj1_4;obj4_4;obj3_3;obj2_1
1705772308,9482,Confirm,learning,input,26,3,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,shoe,shoe,shoe,1,super-clothes,super-clothes,1,0,foil3,NULL
1705772308,9482,Confirm,learning,learning_selector,27,2,nortle,Foil,sandwich,foil,foil,other,super-electronic,sandwich,obj1_4,NA,NA,super-food,NA,0,1,target,obj4_4;obj2_3;obj1_4;obj3_1
1705772308,9482,Confirm,learning,input,27,2,nortle,Foil,sandwich,foil,foil,other,super-electronic,sandwich,food,super-food,0,super-food,super-food,2,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,phone,obj1_1,NA,NA,super-electronic,NA,0,1,target,obj2_4;obj1_1;obj4_2;obj3_3
1705772308,9482,Confirm,learning,input,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,phone,phone,phone,1,super-electronic,super-electronic,1,1,target,NULL
1705772308,9482,Confirm,test,test_selector,29,test,kuabid,Target,orchid,decoration,other,other,super-plant,orchid,target_1,NA,NA,super-plant,NA,0,1,target,foil2_1_3;foil3_1_1;foil3_2_4;foil1_3_1;target_1;foil1_2_1;foil3_3_2;foil1_1_1;foil2_2_3
1705772308,9482,Confirm,test,input,29,test,kuabid,Target,orchid,decoration,other,other,super-plant,orchid,decoration,other,0,super-plant,other,0,1,target,NULL
1705772308,9482,Confirm,test,test_selector,30,test,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,bookcase,target_3,NA,NA,super-furniture,NA,0,1,target,foil3_1_4;foil3_3_4;foil2_1_3;foil2_2_1;target_3;foil1_3_3;foil1_1_3;foil3_2_2;foil1_2_3
1705772308,9482,Confirm,test,input,30,test,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,bookcase,storage unit,bookcase,1,super-furniture,super-furniture,1,1,target,NULL
1705772308,9482,Confirm,test,test_selector,31,test,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,hammer,foil1_2_1,NA,NA,super-tool,NA,0,0,foil1,target_1;foil1_2_1;foil3_1_1;foil3_2_1;foil2_2_3;foil3_3_3;foil1_1_1;foil2_1_2;foil1_3_1
1705772308,9482,Confirm,test,input,31,test,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,hammer,tool,super-tool,0,super-tool,super-tool,2,0,foil1,NULL
1705772308,9482,Confirm,test,test_selector,32,test,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,mouse,target_4,NA,NA,super-electronic,NA,0,1,target,foil1_2_4;foil3_2_3;foil3_3_4;foil3_1_3;foil1_1_4;foil2_2_1;target_4;foil2_1_3;foil1_3_4
1705772308,9482,Confirm,test,input,32,test,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,mouse,mouse,mouse,1,super-electronic,super-electronic,1,1,target,NULL
1705772308,9482,Confirm,test,test_selector,33,test,yate,One-shot,chair,place to sit,chair,super-furniture,super-furniture,pineapple,foil2_1_2,NA,NA,super-food,NA,0,0,foil2,target_2;foil2_2_3;foil3_2_3;foil3_3_1;foil1_3_2;foil1_2_2;foil2_1_2;foil3_1_2;foil1_1_2
1705772308,9482,Confirm,test,input,33,test,yate,One-shot,chair,place to sit,chair,super-furniture,super-furniture,pineapple,fruit,super-food,0,super-food,super-food,2,0,foil2,NULL
1705772308,9482,Confirm,test,test_selector,34,test,fendle,One-shot,pliers,tool,super-tool,super-tool,super-tool,pencil,foil2_2_4,NA,NA,super-stationery,NA,0,0,foil2,foil3_2_2;foil1_3_3;foil2_1_3;foil1_2_3;foil1_1_3;foil2_2_4;foil3_3_3;target_3;foil3_1_3
1705772308,9482,Confirm,test,input,34,test,fendle,One-shot,pliers,tool,super-tool,super-tool,super-tool,pencil,writing utensil,pencil,1,super-stationery,super-stationery,1,0,foil2,NULL
1705772308,9482,Confirm,test,test_selector,35,test,mipen,One-shot,flute,instrument,super-instrument,super-instrument,super-instrument,bus,foil1_3_2,NA,NA,super-vehicle,NA,0,0,foil1,foil3_2_1;foil1_2_2;foil2_2_4;foil2_1_2;foil1_3_2;target_2;foil3_3_4;foil3_1_2;foil1_1_2
1705772308,9482,Confirm,test,input,35,test,mipen,One-shot,flute,instrument,super-instrument,super-instrument,super-instrument,bus,vehicle,super-vehicle,0,super-vehicle,super-vehicle,2,0,foil1,NULL
1705772308,9482,Confirm,test,test_selector,36,test,zum,One-shot,saw,wood saw,saw,super-tool,super-tool,saw,target_3,NA,NA,super-tool,NA,0,1,target,foil2_2_1;target_3;foil3_1_3;foil3_2_4;foil1_3_3;foil2_1_2;foil1_1_3;foil3_3_3;foil1_2_3
1705772308,9482,Confirm,test,input,36,test,zum,One-shot,saw,wood saw,saw,super-tool,super-tool,saw,saw,saw,1,super-tool,super-tool,1,1,target,NULL
1705772308,9482,Confirm,test,test_selector,37,test,plyder,Foil,cookie,foil,foil,other,super-vehicle,cookie,target_3,NA,NA,super-food,NA,0,1,target,foil1_3_3;foil1_1_3;foil3_1_1;target_3;foil3_3_3;foil2_1_3;foil3_2_3;foil1_2_3;foil2_2_2
1705772308,9482,Confirm,test,input,37,test,plyder,Foil,cookie,foil,foil,other,super-vehicle,cookie,dessert,cookie,1,super-food,super-food,1,1,target,NULL
1705772308,9482,Confirm,test,test_selector,38,test,heek,Foil,notebook,foil,foil,other,super-sports,mitt,foil1_3_2,NA,NA,super-sports,NA,0,0,foil1,foil3_3_1;foil1_1_2;foil2_1_2;foil2_2_3;foil1_2_2;foil3_1_4;target_2;foil3_2_3;foil1_3_2
1705772308,9482,Confirm,test,input,38,test,heek,Foil,notebook,foil,foil,other,super-sports,mitt,leather,other,0,super-sports,other,0,0,foil1,NULL
1705772308,9482,Confirm,test,test_selector,39,test,toma,Foil,pants,foil,foil,other,super-furniture,harp,foil2_2_1,NA,NA,super-instrument,NA,0,0,foil2,foil2_2_1;foil3_2_2;foil3_1_3;foil1_3_3;foil3_3_1;foil1_2_3;foil2_1_4;foil1_1_3;target_3
1705772308,9482,Confirm,test,input,39,test,toma,Foil,pants,foil,foil,other,super-furniture,harp,musical instrument,super-instrument,0,super-instrument,super-instrument,2,0,foil2,NULL
1705772308,9482,Confirm,test,test_selector,40,test,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,foil1_2_4,NA,NA,super-plant,NA,0,0,foil1,foil1_3_4;foil2_2_1;foil1_2_4;foil2_1_4;target_4;foil1_1_4;foil3_2_4;foil3_3_2;foil3_1_2
1705772308,9482,Confirm,test,input,40,test,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,pinecone,pinecone,1,super-plant,super-plant,1,0,foil1,NULL
1705772308,9482,Confirm,test,test_selector,41,test,nortle,Foil,sandwich,foil,foil,other,super-electronic,keyboard,target_3,NA,NA,super-electronic,NA,0,1,target,foil1_2_3;foil1_3_3;foil2_1_3;foil2_2_4;target_3;foil3_1_3;foil3_2_3;foil3_3_1;foil1_1_3
1705772308,9482,Confirm,test,input,41,test,nortle,Foil,sandwich,foil,foil,other,super-electronic,keyboard,keyboard,keyboard,1,super-electronic,super-electronic,1,1,target,NULL
1705772308,9482,Confirm,test,test_selector,42,test,blicket,Foil,phone,foil,foil,other,super-furniture,phone,target_1,NA,NA,super-electronic,NA,0,1,target,foil1_3_1;foil1_2_1;foil3_2_1;target_1;foil3_3_4;foil3_1_4;foil1_1_1;foil2_2_2;foil2_1_4
1705772308,9482,Confirm,test,input,42,test,blicket,Foil,phone,foil,foil,other,super-furniture,phone,phone,phone,1,super-electronic,super-electronic,1,1,target,NULL
1705772308,9482,Confirm,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
1705772308,9482,Confirm,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA,NA,NA,NA,NA,NA
1705772308,9482,Confirm,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I tried to associate the words with a general concept%2C and then slowly narrow it down to a specific object. Some words sounded similar to others that involved using an object%2C so I also implemented that.,NA,NA,NA,NA,NA,NA,NA,NA
1705772308,9482,Confirm,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
1705772308,9482,Confirm,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA
1705790276,11091,Recall,learning,learning_selector,1,1,plyder,Foil,cookie,foil,foil,other,super-vehicle,car,obj3_1,NA,NA,super-vehicle,NA,0,0,foil1,obj2_1;obj1_1;obj4_1;obj3_1
1705790276,11091,Recall,learning,input,1,1,plyder,Foil,cookie,foil,foil,other,super-vehicle,car,car,car,1,super-vehicle,super-vehicle,1,0,foil1,NULL
1705790276,11091,Recall,learning,learning_selector,2,1,heek,Foil,notebook,foil,foil,other,super-sports,mitt,obj2_1,NA,NA,super-sports,NA,0,0,foil1,obj3_1;obj4_1;obj2_1;obj1_1
1705790276,11091,Recall,learning,input,2,1,heek,Foil,notebook,foil,foil,other,super-sports,mitt,glove,glove,0,super-sports,super-clothes,0,0,foil1,NULL
1705790276,11091,Recall,learning,learning_selector,3,1,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,obj3_1,NA,NA,super-furniture,NA,0,1,target,obj3_1;obj1_1;obj2_1;obj4_1
1705790276,11091,Recall,learning,input,3,1,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,bed,bed,1,super-furniture,super-furniture,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,4,1,yate,One-shot,eraser,eraser,eraser,super-stationery,super-stationery,eraser,obj4_1,NA,NA,super-stationery,NA,0,1,target,obj4_1;obj2_1;obj1_1;obj3_1
1705790276,11091,Recall,learning,input,4,1,yate,One-shot,eraser,eraser,eraser,super-stationery,super-stationery,eraser,eraser,eraser,1,super-stationery,super-stationery,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,5,2,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,0,NA,other,1,recall,other,1,0,NA,obj1_3;obj4_4;obj2_3;obj3_2;No selection happened
1705790276,11091,Recall,learning,input,5,2,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,0,bed,bed,1,recall,super-furniture,1,0,NA,NULL
1705790276,11091,Recall,learning,learning_selector,6,1,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,obj3_1,NA,NA,super-furniture,NA,0,1,target,obj1_1;obj3_1;obj2_1;obj4_1
1705790276,11091,Recall,learning,input,6,1,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,shelves,bookcase,1,super-furniture,super-furniture,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,7,1,fendle,One-shot,broccoli,broccoli,broccoli,super-food,super-food,broccoli,obj1_1,NA,NA,super-food,NA,0,1,target,obj1_1;obj4_1;obj3_1;obj2_1
1705790276,11091,Recall,learning,input,7,1,fendle,One-shot,broccoli,broccoli,broccoli,super-food,super-food,broccoli,broccoli,broccoli,1,super-food,super-food,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,8,2,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,0,NA,other,1,recall,other,1,0,NA,obj3_3;obj2_1;obj1_3;obj4_2;No selection happened
1705790276,11091,Recall,learning,input,8,2,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,0,axe,super-tool,1,recall,super-tool,1,0,NA,NULL
1705790276,11091,Recall,learning,learning_selector,9,1,smick,Target,bat,bat,bat,super-sports,super-sports,bat,obj4_1,NA,NA,super-sports,NA,0,1,target,obj1_1;obj4_1;obj3_1;obj2_1
1705790276,11091,Recall,learning,input,9,1,smick,Target,bat,bat,bat,super-sports,super-sports,bat,bat,bat,1,super-sports,super-sports,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,10,1,mipen,One-shot,flute,flute,flute,super-instrument,super-instrument,flute,obj2_1,NA,NA,super-instrument,NA,0,1,target,obj1_1;obj2_1;obj4_1;obj3_1
1705790276,11091,Recall,learning,input,10,1,mipen,One-shot,flute,flute,flute,super-instrument,super-instrument,flute,flute,flute,1,super-instrument,super-instrument,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,11,2,smick,Target,bat,bat,bat,super-sports,super-sports,0,NA,other,1,recall,other,1,0,NA,obj3_4;obj1_4;obj4_3;obj2_2;No selection happened
1705790276,11091,Recall,learning,input,11,2,smick,Target,bat,bat,bat,super-sports,super-sports,0,bat,bat,1,recall,super-sports,1,0,NA,NULL
1705790276,11091,Recall,learning,learning_selector,12,1,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,obj4_1,NA,NA,super-electronic,NA,0,1,target,obj3_1;obj1_1;obj4_1;obj2_1
1705790276,11091,Recall,learning,input,12,1,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,mouse,mouse,1,super-electronic,super-electronic,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,13,1,zum,One-shot,palm,tree,palm,super-plant,super-plant,palm,obj2_1,NA,NA,super-plant,NA,0,1,target,obj1_1;obj3_1;obj4_1;obj2_1
1705790276,11091,Recall,learning,input,13,1,zum,One-shot,palm,tree,palm,super-plant,super-plant,palm,tree,palm,1,super-plant,super-plant,1,1,target,NULL
1705790276,11091,Recall,learning,learning_selector,14,2,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,0,NA,other,1,recall,other,1,0,NA,obj3_3;obj2_2;obj1_4;obj4_1;No selection happened
1705790276,11091,Recall,learning,input,14,2,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,0,hammer,hammer,1,recall,super-tool,1,0,NA,NULL
1705790276,11091,Recall,learning,learning_selector,15,1,toma,Foil,skateboard,foil,foil,other,super-stationery,paperclip,obj2_1,NA,NA,super-stationery,NA,0,0,foil1,obj3_1;obj2_1;obj1_1;obj4_1
1705790276,11091,Recall,learning,input,15,1,toma,Foil,skateboard,foil,foil,other,super-stationery,paperclip,paperclip,paperclip,1,super-stationery,super-stationery,1,0,foil1,NULL
1705790276,11091,Recall,learning,learning_selector,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,obj3_1,NA,NA,super-plant,NA,0,0,foil1,obj1_1;obj4_1;obj2_1;obj3_1
1705790276,11091,Recall,learning,input,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,pinecone,pinecone,1,super-plant,super-plant,1,0,foil1,NULL
1705790276,11091,Recall,learning,learning_selector,17,1,nortle,Foil,keyboard,foil,foil,other,super-stationery,pencil,obj3_1,NA,NA,super-stationery,NA,0,0,foil1,obj4_1;obj3_1;obj1_1;obj2_1
1705790276,11091,Recall,learning,input,17,1,nortle,Foil,keyboard,foil,foil,other,super-stationery,pencil,pencil,pencil,1,super-stationery,super-stationery,1,0,foil1,NULL
1705790276,11091,Recall,learning,learning_selector,18,3,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,0,NA,other,1,recall,other,1,0,NA,obj3_4;obj4_2;obj2_3;obj1_3;No selection happened
1705790276,11091,Recall,learning,input,18,3,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,0,bed,bed,1,recall,super-furniture,1,0,NA,NULL
1705790276,11091,Recall,learning,learning_selector,19,1,blicket,Foil,harp,foil,foil,other,super-tool,screwdriver,obj3_1,NA,NA,super-tool,NA,0,0,foil1,obj2_1;obj3_1;obj1_1;obj4_1
1705790276,11091,Recall,learning,input,19,1,blicket,Foil,harp,foil,foil,other,super-tool,screwdriver,screwdriver,screwdriver,1,super-tool,super-tool,1,0,foil1,NULL
1705790276,11091,Recall,learning,learning_selector,20,3,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,0,NA,other,1,recall,other,1,0,NA,obj3_2;obj4_3;obj1_3;obj2_4;No selection happened
1705790276,11091,Recall,learning,input,20,3,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,0,axe,super-tool,1,recall,super-tool,1,0,NA,NULL
1705790276,11091,Recall,learning,learning_selector,21,2,plyder,Foil,cookie,foil,foil,other,super-vehicle,scissors,obj3_2,NA,NA,super-tool,NA,0,0,foil2,obj2_3;obj4_2;obj3_2;obj1_3
1705790276,11091,Recall,learning,input,21,2,plyder,Foil,cookie,foil,foil,other,super-vehicle,scissors,scissors,scissors,1,super-tool,super-tool,1,0,foil2,NULL
1705790276,11091,Recall,learning,learning_selector,22,2,heek,Foil,notebook,foil,foil,other,super-sports,sandwich,obj4_3,NA,NA,super-food,NA,0,0,foil2,obj3_3;obj4_3;obj1_2;obj2_2
1705790276,11091,Recall,learning,input,22,2,heek,Foil,notebook,foil,foil,other,super-sports,sandwich,sandwich,sandwich,1,super-food,super-food,1,0,foil2,NULL
1705790276,11091,Recall,learning,learning_selector,23,2,toma,Foil,skateboard,foil,foil,other,super-stationery,phone,obj3_3,NA,NA,super-electronic,NA,0,0,foil2,obj2_4;obj4_3;obj1_2;obj3_3
