experiment,condition,model,learning_space_size,subject,phase,trial_index,exposure,word,selection,accuracy,previous_correct
trueswell,exp1,pursuit,NA,295,learning,53,5,irp,hand,1,1.0
trueswell,exp1,pursuit,NA,295,learning,54,5,yate,cat,0,0.0
trueswell,exp1,pursuit,NA,295,learning,55,5,moke,door,0,0.0
trueswell,exp1,pursuit,NA,295,learning,56,5,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,295,learning,57,5,quab,cat,0,0.0
trueswell,exp1,pursuit,NA,295,learning,58,5,wode,door,1,1.0
trueswell,exp1,pursuit,NA,295,learning,59,5,glemp,bird,1,1.0
trueswell,exp1,pursuit,NA,295,learning,60,5,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,294,learning,1,1,heek,dog,0,
trueswell,exp1,pursuit,NA,294,learning,2,1,smick,cat,0,
trueswell,exp1,pursuit,NA,294,learning,3,1,skoog,door,0,
trueswell,exp1,pursuit,NA,294,learning,4,1,toop,car,1,
trueswell,exp1,pursuit,NA,294,learning,5,1,irp,bear,0,
